id,num.Resting_Teff,neg|score.Resting_Teff,neg|p-value.Resting_Teff,neg|fdr.Resting_Teff,neg|rank.Resting_Teff,neg|goodsgrna.Resting_Teff,neg|lfc.Resting_Teff,pos|score.Resting_Teff,pos|p-value.Resting_Teff,pos|fdr.Resting_Teff,pos|rank.Resting_Teff,pos|goodsgrna.Resting_Teff,pos|lfc.Resting_Teff,num.Stimulated_Teff,neg|score.Stimulated_Teff,neg|p-value.Stimulated_Teff,neg|fdr.Stimulated_Teff,neg|rank.Stimulated_Teff,neg|goodsgrna.Stimulated_Teff,neg|lfc.Stimulated_Teff,pos|score.Stimulated_Teff,pos|p-value.Stimulated_Teff,pos|fdr.Stimulated_Teff,pos|rank.Stimulated_Teff,pos|goodsgrna.Stimulated_Teff,pos|lfc.Stimulated_Teff,num.Resting_Treg,neg|score.Resting_Treg,neg|p-value.Resting_Treg,neg|fdr.Resting_Treg,neg|rank.Resting_Treg,neg|goodsgrna.Resting_Treg,neg|lfc.Resting_Treg,pos|score.Resting_Treg,pos|p-value.Resting_Treg,pos|fdr.Resting_Treg,pos|rank.Resting_Treg,pos|goodsgrna.Resting_Treg,pos|lfc.Resting_Treg
FOXG1,4,0.77854,0.77995,0.999996,955,0,-0.061123,0.89967,0.90047,0.999996,1122,0,-0.061123,4,0.53735,0.57148,0.999996,715,1,0.080735,0.65985,0.66818,0.999996,853,1,0.080735,4,0.89895,0.89869,0.999996,1104,0,0.10756,0.098269,0.21212,0.999996,268,3,0.10756
HMBOX1,4,0.6278,0.6388,0.999996,760,1,-0.07306,0.8998,0.90058,0.999996,1123,0,-0.07306,4,0.22457,0.34094,0.999996,426,2,-0.08702,0.65288,0.66264,0.999996,847,1,-0.08702,4,0.77414,0.77896,0.999996,899,1,3.35E-04,0.67754,0.72059,0.999996,845,1,3.35E-04
TAF5L,4,6.02E-04,0.0024881,0.098864,34,3,-0.46528,0.90125,0.90183,0.999996,1124,0,-0.46528,4,0.99869,0.99875,0.999996,1324,0,0.79254,3.94E-05,1.36E-04,0.007632,24,4,0.79254,4,0.96813,0.96807,0.999996,1223,0,1.2879,2.07E-06,3.66E-06,2.48E-04,19,3,1.2879
ZNF12,4,0.44431,0.51366,0.999996,582,1,0.004348,0.9028,0.90322,0.999996,1125,0,0.004348,4,0.89277,0.89375,0.999996,1149,0,0.036985,0.71598,0.71743,0.999996,906,1,0.036985,4,0.9455,0.94511,0.999996,1186,0,0.04126,0.34289,0.49056,0.999996,567,2,0.04126
HMGA1,4,0.66672,0.67124,0.999996,802,1,-0.10173,0.90319,0.9036,0.999996,1126,0,-0.10173,4,0.026471,0.066848,0.844036,107,2,-0.27872,0.25053,0.37408,0.999996,450,2,-0.27872,4,0.66076,0.69775,0.999996,791,1,-0.008554,0.80272,0.8076,0.999996,964,1,-0.008554
MEF2A,4,0.026586,0.067171,0.759942,119,3,-0.14377,0.90344,0.90388,0.999996,1127,0,-0.14377,4,0.66314,0.66772,0.999996,844,1,0.066714,0.73588,0.73634,0.999996,942,1,0.066714,4,0.049246,0.11876,0.8673,185,2,-0.14771,0.98111,0.98104,0.999996,1256,0,-0.14771
ELK3,4,0.14381,0.24296,0.999996,278,2,-0.11338,0.9037,0.90412,0.999996,1128,0,-0.11338,4,0.59654,0.61433,0.999996,766,1,-0.11005,0.80541,0.8075,0.999996,1042,0,-0.11005,4,0.41108,0.55494,0.999996,628,2,-0.066121,0.70213,0.73553,0.999996,866,1,-0.066121
TP53,4,0.18752,0.29676,0.999996,333,1,-0.0025452,0.90434,0.90467,0.999996,1129,0,-0.0025452,4,0.40922,0.49137,0.999996,623,1,-0.15021,0.75186,0.75275,0.999996,966,0,-0.15021,4,0.0046202,0.01609,0.27516,79,3,-0.26291,0.98119,0.98111,0.999996,1257,0,-0.26291
PITX3,4,0.39157,0.48295,0.999996,543,1,-0.035177,0.90573,0.90595,0.999996,1130,0,-0.035177,4,0.56136,0.58879,0.999996,735,1,0.10633,0.27206,0.39929,0.999996,488,2,0.10633,4,0.87724,0.87726,0.999996,1064,0,0.095789,0.24275,0.39393,0.999996,458,2,0.095789
ZNF778,4,0.030843,0.076595,0.820678,126,3,-0.1674,0.90586,0.90604,0.999996,1131,0,-0.1674,4,0.34869,0.45822,0.999996,577,1,0.13716,0.5509,0.58813,0.999996,744,1,0.13716,4,0.039544,0.09949,0.809704,166,3,-0.1767,0.61015,0.68431,0.999996,804,1,-0.1767
NPAS4,4,0.25363,0.3764,0.999996,420,2,-0.10099,0.90623,0.90641,0.999996,1132,0,-0.10099,4,0.67124,0.67482,0.999996,852,1,0.17288,0.064802,0.1469,0.999996,166,3,0.17288,4,0.92341,0.92308,0.999996,1153,0,0.20196,0.061767,0.14449,0.991517,196,3,0.20196
IRX1,4,0.24902,0.37097,0.999996,411,1,-0.0059408,0.90648,0.90672,0.999996,1133,0,-0.0059408,4,0.32971,0.44824,0.999996,562,1,-0.086381,0.97071,0.97074,0.999996,1283,0,-0.086381,4,0.36088,0.50339,0.999996,570,1,-0.029239,0.46997,0.61507,0.999996,716,1,-0.029239
TBP,4,0.0026215,0.0098314,0.245966,54,3,-0.32262,0.90673,0.90682,0.999996,1134,0,-0.32262,4,0.076503,0.16079,0.999996,203,2,-0.1348,0.74555,0.74615,0.999996,956,0,-0.1348,4,9.94E-06,1.83E-05,0.001031,25,4,-0.75807,0.99984,0.99984,0.999996,1325,0,-0.75807
ZNF529,4,0.078593,0.16386,0.999996,200,1,-0.041442,0.90711,0.90714,0.999996,1135,0,-0.041442,4,0.27521,0.40201,0.999996,499,2,-0.093901,0.93865,0.93873,0.999996,1232,0,-0.093901,4,0.04995,0.12008,0.87179,186,2,-0.10677,0.53686,0.65166,0.999996,758,1,-0.10677
ZNF174,4,0.27679,0.40426,0.999996,449,2,-0.078588,0.9076,0.9077,0.999996,1136,0,-0.078588,4,0.53818,0.57199,0.999996,716,1,0.04762,0.6278,0.64278,0.999996,824,1,0.04762,4,0.0078204,0.026218,0.370101,95,4,-0.24647,0.98418,0.98427,0.999996,1266,0,-0.24647
TAL1,4,0.48324,0.53731,0.999996,612,1,-0.08138,0.9081,0.90818,0.999996,1137,0,-0.08138,4,0.23214,0.35017,0.999996,437,2,-0.064771,0.58058,0.60873,0.999996,764,1,-0.064771,4,0.12239,0.25422,0.999996,321,2,-0.12544,0.36088,0.50774,0.999996,590,1,-0.12544
HEY2,4,0.01991,0.052279,0.679122,104,3,-0.14544,0.90835,0.90853,0.999996,1138,0,-0.14544,4,0.016216,0.043954,0.802448,74,3,-0.34162,0.42257,0.51034,0.999996,645,1,-0.34162,4,0.97911,0.97904,0.999996,1250,0,0.12211,0.048722,0.12013,0.920093,176,3,0.12211
ZNF662,4,0.53235,0.56889,0.999996,659,1,-0.026007,0.90859,0.90873,0.999996,1139,0,-0.026007,4,0.059487,0.13573,0.999996,177,2,-0.23972,0.86686,0.86782,0.999996,1124,0,-0.23972,4,0.27135,0.41227,0.999996,471,2,-0.072259,0.2973,0.44614,0.999996,515,1,-0.072259
ZNF677,4,0.23244,0.3508,0.999996,389,2,-0.060803,0.90896,0.90911,0.999996,1140,0,-0.060803,4,0.29735,0.42898,0.999996,536,1,-0.0035641,0.25922,0.38409,0.999996,460,2,-0.0035641,4,0.84865,0.84887,0.999996,1016,0,-0.023716,0.66534,0.71378,0.999996,837,1,-0.023716
FEZF2,4,0.17805,0.28526,0.999996,321,2,-0.15376,0.91042,0.9106,0.999996,1141,0,-0.15376,4,0.94588,0.9459,0.999996,1241,0,0.20105,0.21946,0.33729,0.999996,389,2,0.20105,4,0.09692,0.20866,0.999996,277,2,-0.16757,0.6116,0.68498,0.999996,807,1,-0.16757
DBX2,4,0.069513,0.15302,0.999996,192,2,-0.095314,0.91091,0.91114,0.999996,1142,0,-0.095314,4,0.053995,0.12448,0.999996,163,1,0.072833,0.28477,0.41437,0.999996,507,1,0.072833,4,0.40911,0.55301,0.999996,623,2,-0.043654,0.82493,0.82658,0.999996,993,1,-0.043654
ZNF860,4,0.78069,0.78219,0.999996,961,0,-0.058591,0.91199,0.91221,0.999996,1143,0,-0.058591,4,0.25084,0.37297,0.999996,465,2,-0.091012,0.4206,0.50911,0.999996,642,1,-0.091012,4,0.40779,0.55167,0.999996,620,2,-0.065084,0.6857,0.72538,0.999996,855,1,-0.065084
ZHX1,4,0.13233,0.2292,0.999996,262,2,-0.067597,0.91353,0.91377,0.999996,1144,0,-0.067597,4,0.94612,0.94618,0.999996,1242,0,0.05291,0.75651,0.75728,0.999996,975,0,0.05291,4,0.029167,0.078244,0.69226,152,3,-0.19852,0.98324,0.98306,0.999996,1261,0,-0.19852
HLF,4,0.011729,0.034118,0.535977,86,3,-0.21767,0.91412,0.91431,0.999996,1145,0,-0.21767,4,0.65288,0.65905,0.999996,831,1,-0.038795,0.8556,0.85703,0.999996,1108,0,-0.038795,4,0.55728,0.6416,0.999996,719,1,0.033466,0.45375,0.59934,0.999996,693,2,0.033466
IKZF5,4,0.21408,0.32859,0.999996,364,2,-0.072874,0.91435,0.91456,0.999996,1146,0,-0.072874,4,0.29968,0.43172,0.999996,541,2,-0.16498,0.98411,0.98435,0.999996,1312,0,-0.16498,4,0.29559,0.43747,0.999996,498,1,0.0051977,0.76603,0.77872,0.999996,925,1,0.0051977
ZNF557,4,0.44192,0.51217,0.999996,579,1,-0.064347,0.91447,0.91466,0.999996,1147,0,-0.064347,4,0.78422,0.78589,0.999996,1013,0,0.090505,0.68078,0.68533,0.999996,872,1,0.090505,4,0.52258,0.62563,0.999996,698,1,0.063089,0.13938,0.28293,0.999996,342,3,0.063089
ZNF266,4,0.27319,0.39952,0.999996,440,1,-0.031754,0.91564,0.91594,0.999996,1148,0,-0.031754,4,0.99653,0.99668,0.999996,1316,0,0.43689,0.0022271,0.0085122,0.278015,41,4,0.43689,4,0.43047,0.57499,0.999996,654,2,-0.021854,0.69094,0.72838,0.999996,857,1,-0.021854
ARID5A,4,0.032062,0.078918,0.820678,129,2,-0.15556,0.91598,0.91635,0.999996,1149,0,-0.15556,4,6.27E-06,2.57E-05,0.00385,9,4,-0.92286,0.99999,1,0.999996,1347,0,-0.92286,4,0.0099686,0.032851,0.410528,107,4,-0.24052,0.99003,0.98991,0.999996,1283,0,-0.24052
HSF4,4,0.20638,0.31933,0.999996,356,2,-0.10294,0.91713,0.91742,0.999996,1150,0,-0.10294,4,0.25705,0.38013,0.999996,474,2,-0.19527,0.98469,0.98505,0.999996,1313,0,-0.19527,4,0.25108,0.39262,0.999996,450,2,0.021641,0.087226,0.19185,0.999996,251,2,0.021641
DDIT3,4,0.67028,0.67422,0.999996,808,1,-0.054287,0.91725,0.91756,0.999996,1151,0,-0.054287,4,0.589,0.60855,0.999996,758,1,-0.0083774,0.49398,0.55173,0.999996,692,1,-0.0083774,4,0.84245,0.84277,0.999996,1004,0,0.0036349,0.85044,0.85085,0.999996,1035,0,0.0036349
NFYB,4,0.13907,0.23695,0.999996,272,2,-0.16006,0.91816,0.9184,0.999996,1152,0,-0.16006,4,0.0024803,0.0093184,0.39341,32,3,-0.51847,0.99201,0.99233,0.999996,1324,0,-0.51847,4,0.019452,0.057907,0.57524,136,2,-0.15092,0.3815,0.52841,0.999996,611,2,-0.15092
TCF19,4,0.032008,0.078787,0.820678,128,3,-0.19672,0.91906,0.91916,0.999996,1153,0,-0.19672,4,0.12773,0.22311,0.999996,279,2,-0.20353,0.59127,0.61618,0.999996,778,1,-0.20353,4,0.22571,0.36652,0.999996,419,2,-0.065612,0.83086,0.83205,0.999996,1007,1,-0.065612
CENPBD1,4,0.05748,0.13158,0.993114,179,3,-0.11675,0.91939,0.91948,0.999996,1154,0,-0.11675,4,0.65655,0.66207,0.999996,836,1,-0.08589,0.32861,0.46156,0.999996,570,1,-0.08589,4,0.12432,0.25759,0.999996,328,2,-0.065143,0.92997,0.92996,0.999996,1165,0,-0.065143
GLI4,4,0.061778,0.14075,0.999996,184,2,-0.11007,0.91951,0.91956,0.999996,1155,0,-0.11007,4,0.88214,0.88331,0.999996,1139,0,-0.027239,0.79434,0.79622,0.999996,1028,0,-0.027239,4,0.82272,0.82315,0.999996,967,1,-0.021489,0.68258,0.72352,0.999996,851,1,-0.021489
ZNF23,4,0.73314,0.73356,0.999996,894,0,-0.047818,0.92161,0.92186,0.999996,1156,0,-0.047818,4,0.44669,0.51385,0.999996,651,1,0.027107,0.61386,0.63238,0.999996,804,1,0.027107,4,0.55285,0.63949,0.999996,716,1,0.077213,0.14964,0.29988,0.999996,360,3,0.077213
ALX1,4,0.43231,0.50624,0.999996,574,1,-0.03947,0.92183,0.92206,0.999996,1157,0,-0.03947,4,0.10611,0.19632,0.999996,253,1,-0.070639,0.32916,0.4618,0.999996,572,1,-0.070639,4,0.063691,0.14608,0.922203,214,3,-0.13763,0.72725,0.75156,0.999996,888,1,-0.13763
ZNF597,4,0.042864,0.10179,0.901665,152,3,-0.13566,0.92194,0.92223,0.999996,1158,0,-0.13566,4,0.1537,0.25505,0.999996,322,2,-0.20046,0.71742,0.71864,0.999996,910,1,-0.20046,4,0.022011,0.06325,0.601764,142,3,-0.16124,0.96435,0.96423,0.999996,1223,0,-0.16124
SALL4,4,0.31534,0.44249,0.999996,489,1,-0.088865,0.92227,0.92268,0.999996,1159,0,-0.088865,4,0.87959,0.88068,0.999996,1137,0,0.14011,0.22789,0.34719,0.999996,406,2,0.14011,4,0.29639,0.43817,0.999996,500,2,-0.074889,0.92416,0.92388,0.999996,1159,0,-0.074889
ETV2,4,0.39969,0.48756,0.999996,553,1,-0.032491,0.92248,0.92288,0.999996,1160,0,-0.032491,4,0.33408,0.45044,0.999996,567,1,-0.083678,0.48819,0.54833,0.999996,687,1,-0.083678,4,6.20E-04,0.0023415,0.073567,43,4,-0.37606,0.99549,0.99548,0.999996,1296,0,-0.37606
JDP2,4,0.69194,0.69362,0.999996,838,1,-0.053895,0.92356,0.9239,0.999996,1161,0,-0.053895,4,0.46682,0.5261,0.999996,664,1,-0.075236,0.31757,0.4527,0.999996,559,1,-0.075236,4,0.87446,0.87449,0.999996,1059,0,0.011076,0.67944,0.72175,0.999996,846,1,0.011076
ZNF718,4,0.12968,0.22598,0.999996,256,2,-0.074843,0.92495,0.92527,0.999996,1162,0,-0.074843,4,0.68577,0.6878,0.999996,874,1,0.077406,0.318,0.45322,0.999996,560,2,0.077406,4,0.79764,0.7995,0.999996,929,1,-0.011529,0.78203,0.79102,0.999996,945,1,-0.011529
BNC2,4,0.86457,0.86568,0.999996,1090,0,-0.029257,0.92527,0.92552,0.999996,1163,0,-0.029257,4,0.16513,0.26943,0.999996,339,1,0.059172,0.25115,0.37487,0.999996,451,2,0.059172,4,0.80664,0.80801,0.999996,941,1,-0.033525,0.94156,0.94123,0.999996,1186,0,-0.033525
ELF4,4,0.06588,0.14872,0.999996,188,2,-0.13759,0.9258,0.92619,0.999996,1164,0,-0.13759,4,0.42257,0.49906,0.999996,635,1,-0.026243,0.84122,0.84316,0.999996,1087,0,-0.026243,4,0.98265,0.98247,0.999996,1260,0,0.18204,0.017355,0.054829,0.583262,127,4,0.18204
TEAD3,4,0.078168,0.16334,0.999996,199,2,-0.13895,0.92622,0.92657,0.999996,1165,0,-0.13895,4,0.70518,0.70598,0.999996,896,1,-0.022451,0.30064,0.43301,0.999996,530,2,-0.022451,4,0.9831,0.98296,0.999996,1262,0,0.17571,0.016899,0.053451,0.573118,126,4,0.17571
CXCL13,4,0.014829,0.041066,0.609673,91,3,-0.16815,0.9289,0.92916,0.999996,1166,0,-0.16815,4,0.090365,0.17714,0.999996,227,2,-0.13041,0.9204,0.92066,0.999996,1211,0,-0.13041,4,0.2019,0.34224,0.999996,396,2,-0.0082152,0.18941,0.34222,0.999996,405,2,-0.0082152
ZNF707,4,0.59504,0.61394,0.999996,720,1,-0.064357,0.92921,0.92942,0.999996,1167,0,-0.064357,4,0.057593,0.13174,0.999996,175,3,-0.1908,0.71828,0.7194,0.999996,913,1,-0.1908,4,0.75873,0.76606,0.999996,882,1,-0.013745,0.90567,0.90541,0.999996,1130,0,-0.013745
ZKSCAN7,4,0.41567,0.49628,0.999996,561,1,-0.038594,0.92941,0.92953,0.999996,1168,0,-0.038594,4,0.89236,0.89327,0.999996,1148,0,0.12006,0.15941,0.2656,0.999996,298,2,0.12006,4,0.058126,0.13597,0.904916,203,3,-0.11349,0.84521,0.84552,0.999996,1025,1,-0.11349
ZNF71,4,0.19642,0.30727,0.999996,342,2,-0.089976,0.92972,0.92981,0.999996,1169,0,-0.089976,4,0.8911,0.89225,0.999996,1147,0,0.25985,0.044123,0.10483,0.999996,128,2,0.25985,4,0.072305,0.16268,0.956517,227,3,-0.16937,0.76428,0.7774,0.999996,924,1,-0.16937
NFATC2,4,0.69922,0.70061,0.999996,848,1,-0.072419,0.93052,0.9307,0.999996,1170,0,-0.072419,4,0.48908,0.53957,0.999996,680,1,0.11206,0.54396,0.58344,0.999996,737,1,0.11206,4,0.12794,0.2636,0.999996,335,2,0.019273,0.085247,0.18825,0.999996,247,2,0.019273
HELT,4,0.71454,0.71529,0.999996,870,1,-0.067875,0.93122,0.93144,0.999996,1171,0,-0.067875,4,0.033119,0.081044,0.915883,118,3,-0.28205,0.97102,0.97109,0.999996,1285,0,-0.28205,4,0.35954,0.50196,0.999996,569,2,-0.065948,0.94682,0.94645,0.999996,1195,0,-0.065948
ZNF212,4,0.7966,0.79855,0.999996,985,0,-0.053988,0.93221,0.93239,0.999996,1172,0,-0.053988,4,0.02297,0.059102,0.831823,93,3,-0.29212,0.96034,0.96049,0.999996,1261,0,-0.29212,4,0.84648,0.84673,0.999996,1011,0,-0.0070608,0.87019,0.87017,0.999996,1070,0,-0.0070608
TGIF2,4,0.65455,0.66079,0.999996,786,1,-0.071213,0.9327,0.9329,0.999996,1173,0,-0.071213,4,0.79816,0.80006,0.999996,1036,0,-0.081487,0.96322,0.96331,0.999996,1266,0,-0.081487,4,8.57E-08,3.66E-06,2.36E-04,8,4,-0.69166,1,1,0.999996,1345,0,-0.69166
ZNF124,4,0.22547,0.34239,0.999996,377,2,-0.082229,0.93289,0.93308,0.999996,1174,0,-0.082229,4,0.56255,0.58954,0.999996,736,1,-0.057646,0.35404,0.47401,0.999996,590,1,-0.057646,4,0.55849,0.6422,0.999996,720,1,0.042861,0.47172,0.6168,0.999996,720,2,0.042861
IL33,4,0.79299,0.79502,0.999996,979,0,-0.0099448,0.93299,0.93318,0.999996,1175,0,-0.0099448,4,0.052463,0.1214,0.999996,160,3,-0.22028,0.080678,0.17153,0.999996,190,1,-0.22028,4,0.52301,0.6258,0.999996,699,1,-0.030364,0.81282,0.81637,0.999996,977,1,-0.030364
ESR1,4,0.76386,0.76476,0.999996,935,0,-0.047476,0.93539,0.93569,0.999996,1176,0,-0.047476,4,0.12218,0.21602,0.999996,272,2,-0.22466,0.96611,0.96628,0.999996,1273,0,-0.22466,4,0.12916,0.26565,0.999996,337,3,-0.086405,0.60758,0.68304,0.999996,800,1,-0.086405
ZNF680,4,0.7217,0.72208,0.999996,877,1,-0.04404,0.93558,0.93589,0.999996,1177,0,-0.04404,4,0.93745,0.93756,0.999996,1222,0,0.024644,0.89429,0.89526,0.999996,1165,0,0.024644,4,0.57313,0.64945,0.999996,725,1,0.13773,0.044264,0.11135,0.898603,167,3,0.13773
ZKSCAN2,4,0.61095,0.62576,0.999996,740,1,-0.028636,0.93847,0.93857,0.999996,1178,0,-0.028636,4,0.0023677,0.0089519,0.39341,29,4,-0.26358,0.99763,0.9977,0.999996,1333,0,-0.26358,4,8.78E-05,3.99E-04,0.016352,33,4,-0.4732,0.98628,0.98638,0.999996,1270,0,-0.4732
ZNF789,4,0.67889,0.68171,0.999996,821,1,-0.057802,0.93883,0.93888,0.999996,1179,0,-0.057802,4,0.96534,0.96569,0.999996,1272,0,0.12277,0.23034,0.35014,0.999996,411,2,0.12277,4,0.83929,0.83968,0.999996,996,0,0.062629,0.35235,0.49952,0.999996,578,2,0.062629
SOCS3,4,0.29042,0.42049,0.999996,462,2,-0.066467,0.9391,0.93911,0.999996,1180,0,-0.066467,4,1.42E-11,3.66E-06,8.25E-04,2,4,-1.303,1,1,0.999996,1351,0,-1.303,4,0.99734,0.99722,0.999996,1299,0,0.20407,0.0026649,0.0096921,0.204595,64,4,0.20407
RBPJL,4,0.44383,0.51335,0.999996,581,1,-0.056114,0.93992,0.93998,0.999996,1181,0,-0.056114,4,0.28756,0.41682,0.999996,523,2,-0.11063,0.84637,0.84802,0.999996,1097,0,-0.11063,4,0.30279,0.44446,0.999996,505,2,-0.064632,0.89762,0.89745,0.999996,1118,0,-0.064632
LIN28A,4,0.2847,0.41366,0.999996,456,2,-0.1094,0.94036,0.94045,0.999996,1182,0,-0.1094,4,0.38235,0.47626,0.999996,601,1,-0.12555,0.30244,0.43514,0.999996,535,1,-0.12555,4,0.29288,0.43453,0.999996,495,2,-0.047187,0.79764,0.80363,0.999996,962,1,-0.047187
ZNF565,4,0.28978,0.41961,0.999996,461,2,-0.069309,0.9416,0.94159,0.999996,1183,0,-0.069309,4,0.82015,0.82265,0.999996,1061,0,0.13504,0.10271,0.19714,0.999996,214,2,0.13504,4,0.0064619,0.021916,0.336249,88,4,-0.28471,0.99211,0.99202,0.999996,1287,0,-0.28471
ZFP42,4,0.0096989,0.029435,0.490955,81,2,-0.19318,0.94187,0.94189,0.999996,1184,0,-0.19318,4,0.7034,0.70433,0.999996,895,1,0.015545,0.24663,0.36959,0.999996,439,1,0.015545,4,0.97073,0.97066,0.999996,1228,0,0.061508,0.33996,0.48781,0.999996,563,2,0.061508
LAG3,4,0.59278,0.6123,0.999996,718,1,-0.042317,0.94195,0.94197,0.999996,1185,0,-0.042317,4,0.23942,0.35913,0.999996,446,1,0.033053,0.44811,0.52535,0.999996,660,1,0.033053,4,0.66175,0.69834,0.999996,792,1,0.14876,0.036575,0.096104,0.817779,157,3,0.14876
PTPN22,4,0.10407,0.19419,0.999996,226,1,-0.045637,0.94308,0.94297,0.999996,1186,0,-0.045637,4,0.82158,0.82414,0.999996,1065,0,0.13203,0.27458,0.40218,0.999996,493,2,0.13203,4,0.12702,0.26186,0.999996,333,3,-0.076058,0.60795,0.68317,0.999996,801,1,-0.076058
HLA-B,4,0.47917,0.53473,0.999996,609,1,-0.062788,0.94437,0.94435,0.999996,1187,0,-0.062788,4,0.0087921,0.027164,0.655675,55,2,-0.24453,0.1767,0.28651,0.999996,324,1,-0.24453,4,0.33892,0.48166,0.999996,542,1,0.18048,0.024858,0.072462,0.697177,140,3,0.18048
ZNF213,4,0.20573,0.31852,0.999996,355,2,-0.10091,0.94445,0.94446,0.999996,1188,0,-0.10091,4,0.003658,0.013371,0.480316,37,4,-0.35116,0.99634,0.99649,0.999996,1330,0,-0.35116,4,0.0033292,0.011751,0.23009,69,3,-0.27698,0.5001,0.63665,0.999996,739,1,-0.27698
HOXC11,4,0.80082,0.80261,0.999996,992,0,-0.040827,0.94479,0.94473,0.999996,1189,0,-0.040827,4,0.0236,0.06048,0.831823,96,2,-0.32634,0.95153,0.95171,0.999996,1247,0,-0.32634,4,0.73113,0.74484,0.999996,845,1,-0.034366,0.88849,0.8884,0.999996,1105,0,-0.034366
GATA2,4,0.12098,0.21498,0.999996,247,2,-0.10963,0.94512,0.94513,0.999996,1190,0,-0.10963,4,0.077745,0.1623,0.999996,205,2,-0.24962,0.87959,0.88068,0.999996,1143,0,-0.24962,4,0.35039,0.49296,0.999996,556,2,-0.085308,0.33947,0.48738,0.999996,562,1,-0.085308
PLAGL1,4,0.055375,0.12741,0.978032,176,3,-0.12477,0.94529,0.94533,0.999996,1191,0,-0.12477,4,0.39463,0.48325,0.999996,611,1,0.21824,0.069848,0.15649,0.999996,177,3,0.21824,4,0.0032854,0.011612,0.23009,67,4,-0.16318,0.99671,0.99667,0.999996,1303,0,-0.16318
ZFY,4,0.12747,0.22322,0.999996,253,2,-0.074334,0.94546,0.94546,0.999996,1192,0,-0.074334,4,0.68015,0.68256,0.999996,867,1,-0.10504,0.58289,0.61022,0.999996,766,1,-0.10504,4,0.8211,0.82147,0.999996,963,1,0.16097,0.031212,0.085184,0.767228,150,3,0.16097
CUX1,4,0.20373,0.31595,0.999996,349,2,-0.098592,0.94621,0.94624,0.999996,1193,0,-0.098592,4,0.83403,0.83609,0.999996,1081,0,-0.00134,0.68701,0.69098,0.999996,876,1,-0.00134,4,0.044947,0.11012,0.840493,177,3,-0.15833,0.69278,0.7296,0.999996,859,1,-0.15833
ZNF205,4,0.027551,0.069443,0.775346,121,2,-0.1854,0.94687,0.94697,0.999996,1194,0,-0.1854,4,0.42697,0.50177,0.999996,639,1,-0.060313,0.23277,0.35304,0.999996,416,1,-0.060313,4,0.0045058,0.015724,0.274245,77,4,-0.30477,0.99189,0.99171,0.999996,1286,0,-0.30477
FOXD4L6,4,0.035747,0.086665,0.860633,134,3,-0.43326,0.94711,0.94724,0.999996,1195,0,-0.43326,4,0.13079,0.22681,0.999996,286,2,-0.49542,0.3092,0.44302,0.999996,543,1,-0.49542,4,0.0034806,0.012294,0.235323,70,3,-0.35898,0.85414,0.85457,0.999996,1042,0,-0.35898
IL1RL1,4,0.081154,0.16688,0.999996,203,2,-0.10174,0.94768,0.94787,0.999996,1196,0,-0.10174,4,0.15262,0.25371,0.999996,321,2,-0.027722,0.26234,0.38774,0.999996,466,2,-0.027722,4,0.96324,0.96303,0.999996,1211,0,0.12247,0.037607,0.098061,0.817779,162,3,0.12247
TBX1,4,0.66018,0.66555,0.999996,792,1,-0.03999,0.94816,0.94834,0.999996,1197,0,-0.03999,4,0.056831,0.13031,0.999996,174,1,0.020819,0.53611,0.57858,0.999996,730,1,0.020819,4,0.36543,0.50817,0.999996,573,2,-0.036338,0.22359,0.37489,0.999996,439,1,-0.036338
ZNF79,4,0.24406,0.36502,0.999996,407,2,-0.097576,0.94912,0.9493,0.999996,1198,0,-0.097576,4,0.56454,0.59093,0.999996,737,1,0.0063249,0.34006,0.46711,0.999996,581,1,0.0063249,4,0.8956,0.89555,0.999996,1098,0,0.027584,0.42981,0.57566,0.999996,668,2,0.027584
CD1D,4,0.44906,0.51664,0.999996,583,1,-0.096114,0.94928,0.94949,0.999996,1199,0,-0.096114,4,0.62815,0.63849,0.999996,801,1,0.11535,0.27112,0.3981,0.999996,485,2,0.11535,4,0.7278,0.74259,0.999996,842,1,0.043298,0.27721,0.42641,0.999996,491,2,0.043298
ZSCAN10,4,0.10202,0.19176,0.999996,224,2,-0.1624,0.94936,0.94955,0.999996,1200,0,-0.1624,4,0.23701,0.35632,0.999996,443,1,-0.18893,0.94784,0.94805,0.999996,1243,0,-0.18893,4,0.013601,0.043726,0.472594,125,4,-0.18117,0.9864,0.98651,0.999996,1271,0,-0.18117
ESRRB,4,0.78092,0.78241,0.999996,962,0,-0.055854,0.94991,0.95015,0.999996,1201,0,-0.055854,4,0.27679,0.40413,0.999996,502,2,0.11418,0.033237,0.081887,0.999996,105,2,0.11418,4,0.2973,0.43893,0.999996,501,1,0.13955,0.078673,0.17651,0.999996,232,3,0.13955
NR2E1,4,0.20448,0.31691,0.999996,351,1,-0.057527,0.95014,0.95036,0.999996,1202,0,-0.057527,4,0.2686,0.3941,0.999996,489,2,-0.050493,0.43037,0.51494,0.999996,650,1,-0.050493,4,0.83626,0.83655,0.999996,989,0,0.0058198,0.4908,0.63296,0.999996,736,1,0.0058198
ZNF30,4,0.23457,0.35343,0.999996,393,2,-0.084708,0.95022,0.95045,0.999996,1203,0,-0.084708,4,0.50368,0.54901,0.999996,692,1,0.080951,0.23305,0.35335,0.999996,417,2,0.080951,4,0.1949,0.33524,0.999996,393,2,-0.091281,0.88864,0.88855,0.999996,1106,0,-0.091281
