gene_name,safe,efficacy,window_rank,ot_genetic_supported,ot_genetic_max,ot_genetic_n_diseases,tractable,is_iei,freimer_hit,freimer_min_fdr,freimer_dir,freimer_marker,arce_hit,arce_min_fdr,arce_dir,any_hit
TACO1,False,0.6673638373090787,162,False,,,,False,,,,,,,,
RHOG,False,0.6663384392971528,163,False,,,,True,,,,,,,,
ANKRD28,False,0.6660656441835033,164,False,,,,False,,,,,,,,
SEC22A,False,0.6643542172986423,165,False,,,,False,,,,,,,,
SRSF5,False,0.8923091408719226,166,False,,,,False,,,,,,,,
SLC35C2,False,0.7650028473239358,167,False,,,,False,,,,,,,,
SMYD2,False,0.6610879059183732,168,False,,,,False,,,,,,,,
CXorf38,False,1.169456647400845,169,False,,,,False,,,,,,,,
RCN1,False,0.8100875654902778,170,False,,,,False,,,,,,,,
CMTM7,False,0.7384504430286092,171,False,,,,False,,,,,,,,
CCL5,False,0.6573106597313824,172,False,,,,False,False,0.886471,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
PRCP,False,0.7288865959407445,173,False,,,,False,,,,,,,,
RAB33B,False,0.6564511903200356,174,False,,,,False,,,,,,,,
FAN1,False,0.766349210784781,175,False,,,,False,,,,,,,,
UBE2B,False,0.6923412737301423,176,False,,,,False,,,,,,,,
SELENOH,False,0.654678955927636,177,False,,,,False,,,,,,,,
ITGB2,False,0.6533407581385673,178,False,,,,True,,,,,,,,
TMEM222,False,0.6532627341282178,179,False,,,,False,,,,,,,,
RICTOR,True,0.6526643169751203,180,False,0.038249902710691,0.0,True,False,,,,,,,,
TRAF6,False,0.8483834421778398,181,False,,,,False,,,,,,,,
TES,False,0.7843719169511386,182,False,,,,False,,,,,,,,
EGR3,False,0.8432150954127856,183,False,,,,False,False,0.401386,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,0.0
ARID4B,False,0.6518830151110675,184,False,,,,False,,,,,,,,
WDR82,True,1.8913008628754648,185,False,0.0,,False,False,,,,,,,,
C15orf40,False,0.6738611214623521,186,False,,,,False,,,,,,,,
PRKX,False,1.106798310957237,187,False,,,,False,,,,,,,,
ZNF71,False,0.6493678028919021,188,False,,,,False,False,0.829539,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
COMMD1,False,0.6486321988822183,189,False,,,,False,,,,,,,,
SLC10A7,False,0.860279811683237,190,False,,,,False,,,,,,,,
CCNE1,False,0.9252230546697456,191,False,,,,False,,,,,,,,
SEC62,False,0.6391894667193602,192,False,,,,False,,,,,,,,
EIF3J,False,0.927063629099106,193,False,,,,False,,,,,,,,
RAP1GDS1,False,0.7476163699194205,194,False,,,,False,,,,,,,,
HECTD1,False,1.636368017139274,195,False,,,,False,,,,,,,,
CYTH2,False,0.6361049646217334,196,False,,,,False,,,,,,,,
ZNF343,False,0.8489274800645084,197,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
CXCR5,False,0.6825847747190971,198,False,,,,False,False,0.909608,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,0.0
MYO1G,False,0.6314422573152823,199,False,,,,False,,,,,,,,
RDH13,False,0.7597313021665549,200,False,,,,False,,,,,,,,
TIGAR,False,0.7269062479593731,201,False,,,,False,,,,,,,,
GAS2L1,True,0.6425199456621534,202,False,0.0,,True,False,,,,,,,,
IBA57,True,0.628202750893067,203,False,0.0,,False,False,,,,,,,,
OARD1,False,0.6260346160770374,204,False,,,,False,,,,,,,,
IMPACT,False,0.7569636749496709,205,False,,,,False,,,,,,,,
NR2C2,False,0.6243400211247556,206,False,,,,False,True,0.026354,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,1.0
GMPR,False,0.8865558941160148,207,False,,,,False,,,,,,,,
GSTO1,False,0.6211912146633237,208,False,,,,False,,,,,,,,
THNSL1,False,0.7526459369808196,209,False,,,,False,,,,,,,,
CARD11,False,0.6194404028838417,210,False,,,,True,,,,,,,,
DCXR,False,0.7787092252682305,211,False,,,,False,,,,,,,,
OGA,False,0.8454943849141998,212,False,,,,False,,,,,,,,
ZNF689,False,0.6185585742117221,213,False,,,,False,,,,,,,,
MMAB,True,1.1245399866817292,214,False,0.0,,True,False,,,,,,,,
SCRIB,False,0.722962777047655,215,False,,,,False,,,,,,,,
KDM1A,True,1.6124148848252782,216,False,0.0,,True,False,,,,,,,,
NAA80,False,0.8772838119418498,217,False,,,,False,,,,,,,,
RFT1,True,1.5866188092974962,218,True,0.5392664522561503,1.0,True,False,,,,,,,,
AKAP9,False,0.6146031376109853,219,False,,,,False,,,,,,,,
SETBP1,False,0.6145230412364747,220,False,,,,False,,,,,,,,
MEN1,True,0.9086333345921016,221,True,0.3368520893497467,1.0,False,False,,,,,,,,
PAWR,False,0.6111713633308192,222,False,,,,False,,,,,,,,
SGO2,False,0.6109017630933478,223,False,,,,False,,,,,,,,
PLAC8,False,0.7172328576358564,224,False,,,,False,,,,,,,,
MTO1,False,0.6102383995388607,225,False,,,,False,,,,,,,,
AGMAT,False,0.9869475078503356,226,False,,,,False,,,,,,,,
PSIP1,True,0.6093921617288132,227,False,0.0,,False,False,,,,,,,,
SP140L,False,0.8425152593867269,228,False,,,,False,,,,,,,,
ISOC2,False,0.6082968871051455,229,False,,,,False,,,,,,,,
SLC35B2,False,0.6342033660989077,230,False,,,,False,,,,,,,,
FKBP1B,False,0.6058933265533394,231,False,,,,False,,,,,,,,
CENPV,False,0.6058470438756652,232,False,,,,False,,,,,,,,
DGAT1,False,0.6052184712514952,233,False,,,,False,,,,,,,,
TP73,False,0.6031858270393212,234,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
KIDINS220,False,0.6021484603051716,235,False,,,,False,,,,,,,,
ZNF100,False,1.1930269271501697,236,False,,,,False,False,0.568629,neg_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
SMAD4,True,1.121447797450117,237,True,0.3748776680850805,1.0,True,False,False,0.172543,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
SEC16A,False,0.6009906539859402,238,False,,,,False,,,,,,,,
ARL2BP,False,0.6005030901065221,239,False,,,,False,,,,,,,,
CELF2,False,0.7404691465853701,240,False,,,,False,,,,,,,,
FBXL3,False,0.8335547168638568,241,False,,,,False,,,,,,,,
DDX19B,False,0.595973744378664,242,False,,,,False,,,,,,,,
BRAT1,True,0.595631389642354,243,False,0.0,,False,False,,,,,,,,
SLC35A3,False,0.6764634321380241,244,False,,,,False,,,,,,,,
MED20,False,0.5939013826317049,245,False,,,,False,,,,,,,,
ASF1A,False,0.7108234367110835,246,False,,,,False,,,,,,,,
CZIB,False,0.592773353529409,247,False,,,,False,,,,,,,,
SMTN,False,0.592659475086758,248,False,,,,False,,,,,,,,
PCBP4,False,0.5900006094494291,249,False,,,,False,,,,,,,,
CASP10,False,0.5884571705526536,250,False,,,,True,,,,,,,,
GLIPR1,False,0.5864961120476833,251,False,,,,False,,,,,,,,
COA8,False,0.6389624282475855,252,False,,,,False,,,,,,,,
PSME2,False,0.5831854288622214,253,False,,,,False,,,,,,,,
RBM15B,False,0.5828311809392425,254,False,,,,False,,,,,,,,
TIPARP,True,1.1129613017768845,255,False,0.0330342207222303,0.0,False,False,,,,,,,,
FLNA,False,0.7338713741008104,256,False,,,,False,,,,,,,,
RAB33A,False,0.6875703965159117,257,False,,,,False,,,,,,,,
JUNB,False,0.5783511287523656,258,False,,,,False,False,0.265325,pos_regulator,CTLA4,False,0.170105,loss_raises_IL2RA,0.0
ARFIP1,False,0.6864889083515205,259,False,,,,False,,,,,,,,
WWP1,False,0.57677848295239,260,False,,,,False,,,,,,,,
LYRM9,False,0.5761421950331097,261,False,,,,False,,,,,,,,
TIMM9,False,1.2114988974745435,262,False,,,,False,,,,,,,,
TFDP2,False,0.6460416746519178,263,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
SAFB,False,0.5746400596920918,264,False,,,,False,,,,,,,,
COMMD8,True,0.5731558314927294,265,False,0.0,,False,False,,,,,,,,
ALDOC,False,0.5729860016748056,266,False,,,,False,,,,,,,,
FCHSD1,False,0.6794091267032243,267,False,,,,False,,,,,,,,
RAP2A,False,0.5717263813234547,268,False,,,,False,,,,,,,,
GPR157,False,0.5716395988460666,269,False,,,,False,,,,,,,,
CABLES2,False,0.7403031571822356,270,False,,,,False,,,,,,,,
AHNAK,False,0.5701664606547776,271,False,,,,False,,,,,,,,
NAGA,False,0.570044503926354,272,False,,,,False,,,,,,,,
C11orf54,True,0.5695356936134855,273,False,0.0,,,False,,,,,,,,
RREB1,False,0.5686258690269606,274,False,,,,False,False,0.477615,neg_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
MDP1,False,0.6902982782670316,275,False,,,,False,,,,,,,,
DDHD2,False,0.6192867326791612,276,False,,,,False,,,,,,,,
GPI,True,0.5667021311281214,277,False,0.0,,True,False,,,,,,,,
GDI1,False,0.807769219894154,278,False,,,,False,,,,,,,,
OTUD1,False,0.566323992189133,279,False,,,,False,,,,,,,,
TPK1,False,0.5662413511493953,280,False,,,,False,,,,,,,,
FAM13B,False,0.619134755350695,281,False,,,,False,,,,,,,,
TTLL4,False,0.5657266775438792,282,False,,,,False,,,,,,,,
TBCCD1,False,0.5652668186399582,283,False,,,,False,,,,,,,,
TPP2,False,0.8423533374880408,284,False,,,,True,,,,,,,,
GART,False,0.563195852136808,285,False,,,,False,,,,,,,,
TRIM52,False,0.8362507513068351,286,False,,,,False,,,,,,,,
ZNF426,False,0.9307529510461195,287,False,,,,False,,,,,,,,
NECAP1,False,0.6409240575491957,288,False,,,,False,,,,,,,,
ZW10,False,0.6340092468542128,289,False,,,,False,,,,,,,,
KCTD12,False,0.55866680105894,290,False,,,,False,,,,,,,,
RELA,False,0.5580586380262695,291,False,,,,True,True,0.000275,pos_regulator,IL2,False,0.943222,loss_raises_IL2RA,1.0
LMNB1,False,0.5571629131195045,292,False,,,,False,,,,,,,,
BCAS4,False,0.5839592415105459,293,False,,,,False,,,,,,,,
TMEM87B,False,0.5570538564634224,294,False,,,,False,,,,,,,,
ZSWIM4,False,0.5544499284086152,295,False,,,,False,,,,,,,,
HPS1,False,0.5542097098934748,296,False,,,,False,,,,,,,,
TANGO2,False,0.5536042021539852,297,False,,,,False,,,,,,,,
PHF3,False,0.55335370395966,298,False,,,,False,,,,,,,,
MED10,False,1.1047313201860174,299,False,,,,False,,,,,,,,
STING1,False,0.552470289361962,300,False,,,,False,,,,,,,,
IFITM3,False,0.6325842954748366,301,False,,,,False,,,,,,,,
ATP7A,False,0.8019322856242912,302,False,,,,False,,,,,,,,
KIF2A,False,0.5510471472436489,303,False,,,,False,,,,,,,,
PRPF38B,False,0.5507197499310773,304,False,,,,False,,,,,,,,
PAGR1,False,0.5501488969581179,305,False,,,,False,,,,,,,,
GIMAP4,False,0.9860312726918288,306,False,,,,False,,,,,,,,
ZNF543,False,0.5496745143632508,307,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
CYB5A,False,0.549532744019525,308,False,,,,False,,,,,,,,
CDKN2AIPNL,False,0.5494725583666972,309,False,,,,False,,,,,,,,
KAT2B,False,0.7244136896037149,310,False,,,,False,,,,,,,,
COMMD5,True,0.7082488800128206,311,False,0.0,,False,False,,,,,,,,
SYNE2,False,0.8211653023958042,312,False,,,,False,,,,,,,,
HLCS,False,0.5482561403442666,313,False,,,,False,,,,,,,,
C5orf63,False,0.6760026063923956,314,False,,,,False,,,,,,,,
NDUFC2,False,0.5467638203034189,315,False,,,,False,,,,,,,,
SNX24,False,0.54645032178376,316,False,,,,False,,,,,,,,
CKS2,False,0.5456416773503265,317,False,,,,False,,,,,,,,
XXYLT1,False,0.6491475404822309,318,False,,,,False,,,,,,,,
GOPC,False,0.5441227216544235,319,False,,,,False,,,,,,,,
GSTP1,False,1.1874364500439332,320,False,,,,False,,,,,,,,
UBL7,False,0.7429398795648421,321,False,,,,False,,,,,,,,
FMR1,False,0.5429860835642144,322,False,,,,False,,,,,,,,
RPIA,False,0.5416706664694237,323,False,,,,False,,,,,,,,
IRF7,False,0.5415051516864502,324,False,,,,True,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
TDRD3,False,0.5414610921591028,325,False,,,,False,,,,,,,,
OGDH,False,0.5413163052747898,326,False,,,,False,,,,,,,,
ARFGAP1,False,0.5410755948596003,327,False,,,,False,,,,,,,,
SPR,False,0.7006385394742244,328,False,,,,False,,,,,,,,
C6orf226,False,0.5402633066375868,329,False,,,,False,,,,,,,,
XPO6,False,0.5402417497382664,330,False,,,,False,,,,,,,,
FAM98B,True,0.7270036962692403,331,False,0.0,,,False,,,,,,,,
CSNK1D,False,0.5389100075993395,332,False,,,,False,,,,,,,,
MARK3,False,0.8953064379954699,333,False,,,,False,,,,,,,,
PILRB,False,0.5372664623153907,334,False,,,,False,,,,,,,,
RASSF7,False,0.5368350682204125,335,False,,,,False,,,,,,,,
S1PR2,False,0.7379379421461776,336,False,,,,False,,,,,,,,
IDNK,False,0.5361949802153259,337,False,,,,False,,,,,,,,
SLC29A2,False,0.5994469275741297,338,False,,,,False,,,,,,,,
TMT1A,False,0.5355823519491015,339,False,,,,False,,,,,,,,
CTSO,False,0.5980085600752363,340,False,,,,False,,,,,,,,
GTF2H1,False,0.5329015213270702,341,False,,,,False,,,,,,,,
SNX30,False,0.5318871974017902,342,False,,,,False,,,,,,,,
TLE5,False,0.5314880923439411,343,False,,,,False,,,,,,,,
AKAP11,False,0.8290931888153825,344,False,,,,False,,,,,,,,
USF2,False,0.5302403570910537,345,False,,,,False,True,0.00099,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,1.0
PGAM5,False,0.530189104156909,346,False,,,,False,,,,,,,,
INO80,False,1.888626657954184,347,False,,,,True,,,,,,,,
SMURF2,False,0.5291808297011765,348,False,,,,False,,,,,,,,
NF1,False,0.5283708575555917,349,False,,,,False,,,,,,,,
KLHDC10,False,0.5258206664419925,350,False,,,,False,,,,,,,,
SREBF2,False,0.5246440011570412,351,False,,,,False,False,0.779812,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
SPPL3,False,0.5709902782857768,352,False,,,,False,,,,,,,,
SPATA33,False,0.5237236545408601,353,False,,,,False,,,,,,,,
SGO1,False,0.7020685311152823,354,False,,,,False,,,,,,,,
RNF166,False,0.5450306202177181,355,False,,,,False,,,,,,,,
HDAC1,False,0.5229211932405129,356,False,,,,False,,,,,,,,
RABGEF1,False,0.522255084680252,357,False,,,,False,,,,,,,,
SLC12A2,False,0.5220133232629717,358,False,,,,False,,,,,,,,
HERC3,False,0.5209115184849251,359,False,,,,False,,,,,,,,
EXTL3,False,1.4197476392825688,360,False,,,,True,,,,,,,,
SMARCAL1,False,0.5202837835492083,361,False,,,,True,,,,,,,,
PDXP,False,0.5200662106726142,362,False,,,,False,,,,,,,,
PSRC1,False,0.6526866293462981,363,False,,,,False,,,,,,,,
PIN4,False,0.570341050725601,364,False,,,,False,,,,,,,,
MOSMO,False,0.5181940261191883,365,False,,,,False,,,,,,,,
ZDHHC16,False,0.5176943952171068,366,False,,,,False,,,,,,,,
DNASE2,False,0.5174515464950917,367,False,,,,True,,,,,,,,
BCKDHB,False,0.5172839409663772,368,False,,,,False,,,,,,,,
UBE2R2,False,0.6818793452415802,369,False,,,,False,,,,,,,,
ADPRH,False,0.5160905287254132,370,False,,,,False,,,,,,,,
ZDHHC14,False,0.5160337386202043,371,False,,,,False,,,,,,,,
RMDN1,False,0.5154467897158943,372,False,,,,False,,,,,,,,
H2BC8,False,0.5146828173134421,373,False,,,,False,,,,,,,,
RANBP6,False,0.7141442642462603,374,False,,,,False,,,,,,,,
PPARG,False,0.5144940587624254,375,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
CCNB1IP1,False,0.8075375804033835,376,False,,,,False,,,,,,,,
DCUN1D1,False,0.823893446805631,377,False,,,,False,,,,,,,,
POLI,False,0.5095895195231652,378,False,,,,False,,,,,,,,
SPRY1,False,0.7157203353836249,379,False,,,,False,,,,,,,,
FAM117B,False,0.5926262413293455,380,False,,,,False,,,,,,,,
TIMM13,False,0.5077624112279961,381,False,,,,False,,,,,,,,
ZNF687,False,0.5064533839697598,382,False,,,,False,,,,,,,,
MCCC1,False,0.5057736900937563,383,False,,,,False,,,,,,,,
TRDMT1,False,0.5051462806237662,384,False,,,,False,,,,,,,,
TTYH3,False,0.5038412949142045,385,False,,,,False,,,,,,,,
PEX6,False,0.5038005853003736,386,False,,,,False,,,,,,,,
ITM2B,False,0.5036357705057285,387,False,,,,False,,,,,,,,
CSKMT,False,0.5035862222308098,388,False,,,,False,,,,,,,,
THEMIS2,False,0.503290620867022,389,False,,,,False,,,,,,,,
SLC25A24,False,0.6834548460203989,390,False,,,,False,,,,,,,,
GPX7,False,0.5031614963783599,391,False,,,,False,,,,,,,,
NDFIP1,False,0.5030568830336761,392,False,,,,False,,,,,,,,
DCAF5,False,0.6226873848786476,393,False,,,,False,,,,,,,,
OPTN,False,0.5015431161576224,394,False,,,,False,,,,,,,,
BTLA,False,0.5009354972528741,395,False,,,,False,,,,,,,,
ERLIN1,False,0.6798119660084834,396,False,,,,False,,,,,,,,
RBM45,False,0.50036628032011,397,False,,,,False,,,,,,,,
MBD2,True,1.1477559642198143,398,True,0.3664486924569067,2.0,False,False,True,0.002384,pos_regulator,IL2,False,0.170105,loss_raises_IL2RA,1.0
GABARAP,False,0.4999951458822659,399,False,,,,False,,,,,,,,
PDE7B,False,0.5442871215707141,400,False,,,,False,,,,,,,,
DIS3L,False,1.2389200871042314,401,False,,,,False,,,,,,,,
KCNC4,False,0.8076248202400557,402,False,,,,False,,,,,,,,
PFDN1,False,0.7978906690812608,403,False,,,,False,,,,,,,,
RDH10,False,0.4959378772057579,404,False,,,,False,,,,,,,,
COX7A2,False,0.5350664665369784,405,False,,,,False,,,,,,,,
ATP5MC3,False,0.4943227748560734,406,False,,,,False,,,,,,,,
NUP133,False,0.5663726709330569,407,False,,,,False,,,,,,,,
MCUB,False,0.4938553119098918,408,False,,,,False,,,,,,,,
C16orf95,False,0.6564744047164817,409,False,,,,False,,,,,,,,
VKORC1,False,0.4937318513700832,410,False,,,,False,,,,,,,,
PNPLA8,False,0.5373646130997807,411,False,,,,False,,,,,,,,
NDUFA12,False,0.4924477393783252,412,False,,,,False,,,,,,,,
MBD3,False,0.4919846726814935,413,False,,,,False,,,,,,,,
ATP6V1E1,False,0.7585064922373694,414,False,,,,False,,,,,,,,
BOLA1,False,0.5658108280252168,415,False,,,,False,,,,,,,,
MID1IP1,False,0.4908960613007243,416,False,,,,False,,,,,,,,
METTL15,False,1.03953430703246,417,False,,,,False,,,,,,,,
SPNS3,False,0.4898972467394136,418,False,,,,False,,,,,,,,
ASIC1,False,0.4978690516485697,419,False,,,,False,,,,,,,,
MSRB2,False,0.4892130782242851,420,False,,,,False,,,,,,,,
GMDS,False,0.4878895126306753,421,False,,,,False,,,,,,,,
IP6K2,False,0.4874887811679298,422,False,,,,False,,,,,,,,
TAPT1,False,0.4872824217065017,423,False,,,,False,,,,,,,,
ISL2,False,0.4872671252128091,424,False,,,,False,False,0.901579,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
KCNAB2,False,0.4871984214222499,425,False,,,,False,,,,,,,,
RABAC1,False,0.5204145988665554,426,False,,,,False,,,,,,,,
RNF20,True,1.3057471439276738,427,False,0.0,,False,False,True,0.005363,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
CHI3L2,False,0.5050286600221368,428,False,,,,False,,,,,,,,
RRAS,False,0.5128213823040789,429,False,,,,False,,,,,,,,
PYCR1,False,0.4862401125715433,430,False,,,,False,,,,,,,,
NAP1L4,False,0.5189907786813115,431,False,,,,False,,,,,,,,
PEX16,False,0.4859121488134851,432,False,,,,False,,,,,,,,
IPPK,False,0.4852711126860189,433,False,,,,False,,,,,,,,
ABTB3,False,0.5151560636463257,434,False,,,,False,,,,,,,,
NBEAL2,False,0.484424972302012,435,False,,,,True,,,,,,,,
MIB1,False,0.4839805848526665,436,False,,,,False,,,,,,,,
TRAM1,False,0.7124407191864528,437,False,,,,False,,,,,,,,
BRD1,True,1.735644637337542,438,True,0.2399149086037292,1.0,True,False,,,,,,,,
NGLY1,False,0.4837336111652822,439,False,,,,False,,,,,,,,
SNX20,False,0.5723677865701077,440,False,,,,False,,,,,,,,
SDHAF2,False,0.482061634736628,441,False,,,,False,,,,,,,,
TP53I13,False,0.4809532493690553,442,False,,,,False,,,,,,,,
HCCS,True,0.5085476133702855,443,False,0.0,,False,False,,,,,,,,
RAD52,False,0.4799903469369415,444,False,,,,False,,,,,,,,
ZBTB48,False,0.6437687597741785,445,False,,,,False,False,0.413431,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,0.0
CHFR,False,0.4781413653853024,446,False,,,,False,,,,,,,,
SMIM10L1,False,0.6828659867049222,447,False,,,,False,,,,,,,,
CLSTN3,False,0.477291897231242,448,False,,,,False,,,,,,,,
CTPS2,False,0.4762325170318056,449,False,,,,False,,,,,,,,
ZC3H7B,False,0.4760863412343541,450,False,,,,False,,,,,,,,
ZNF160,False,0.4760610034240908,451,False,,,,False,,,,,,,,
NTMT1,False,0.475240844297868,452,False,,,,False,,,,,,,,
WBP4,False,1.1274543025399375,453,False,,,,False,,,,,,,,
DPH1,True,0.6592508138054586,454,False,0.0,,False,False,,,,,,,,
MRS2,False,0.4745490876786724,455,False,,,,False,,,,,,,,
PHF19,False,0.4745414952289203,456,False,,,,False,,,,,,,,
GINM1,False,0.8437109323029581,457,False,,,,False,,,,,,,,
DDX50,False,0.4736279530482261,458,False,,,,False,,,,,,,,
GAB2,True,0.7811549945910489,459,False,0.0,,True,False,,,,,,,,
STRADA,False,0.472324627100304,460,False,,,,False,,,,,,,,
MAN1A1,False,1.1688083839829435,461,False,,,,False,,,,,,,,
DHRS3,False,0.4709714698969139,462,False,,,,False,,,,,,,,
RCAN2,False,0.47081121435638,463,False,,,,False,,,,,,,,
SFXN4,False,0.4703552843990402,464,False,,,,False,,,,,,,,
GPSM2,False,0.4694348316380128,465,False,,,,False,,,,,,,,
UBXN1,False,0.4693917689767258,466,False,,,,False,,,,,,,,
CCDC186,False,0.4687971782933761,467,False,,,,False,,,,,,,,
NCEH1,False,0.4684271943219371,468,False,,,,False,,,,,,,,
SLC25A28,True,0.4682449337600597,469,False,0.0,,True,False,,,,,,,,
MFSD6,True,1.3924326947794146,470,True,0.613550391028298,2.0,True,False,,,,,,,,
RNF115,False,0.4660534259044023,471,False,,,,False,,,,,,,,
ICAM1,False,0.4644933891632121,472,False,,,,False,,,,,,,,
MLYCD,False,0.4628482436503246,473,False,,,,False,,,,,,,,
ARID1B,False,0.4626801176571454,474,False,,,,False,,,,,,,,
PHKG2,False,0.6448835515520224,475,False,,,,False,,,,,,,,
LRPPRC,True,0.4620706433371955,476,False,0.0,,False,False,,,,,,,,
CXXC1,False,2.224851411522087,477,False,,,,False,True,0.00055,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
MREG,False,0.5233559754872463,478,False,,,,False,,,,,,,,
PIK3CG,False,0.4614234470728366,479,False,,,,True,,,,,,,,
C12orf75,False,0.472855447451571,480,False,,,,False,,,,,,,,
SMG7,True,0.9959516610860146,481,True,0.4117676988491632,1.0,False,False,,,,,,,,
PLEKHO2,False,0.459511652475615,482,False,,,,False,,,,,,,,
SCAMP3,False,0.4594850418307223,483,False,,,,False,,,,,,,,
TRIM46,False,0.459431296894099,484,False,,,,False,,,,,,,,
CENPF,False,0.4942755728063409,485,False,,,,False,,,,,,,,
LYST,False,0.4591186819630178,486,False,,,,True,,,,,,,,
KMT2E,True,0.4586490169643901,487,False,0.0316148286248819,0.0,True,False,,,,,,,,
KDM5A,False,0.4741898007943189,488,False,,,,False,,,,,,,,
FUT11,False,0.4581972717364888,489,False,,,,False,,,,,,,,
SLC25A26,False,0.4577334063153796,490,False,,,,False,,,,,,,,
RASA3,False,1.0637747651233158,491,False,,,,False,,,,,,,,
TARBP1,False,0.4567504460507808,492,False,,,,False,,,,,,,,
ASB1,False,0.4565286869974111,493,False,,,,False,,,,,,,,
OBSCN,False,0.4558291701821246,494,False,,,,False,,,,,,,,
SLC35F6,False,0.6939767026629766,495,False,,,,False,,,,,,,,
ATXN7L3B,False,0.4537601835255522,496,False,,,,False,,,,,,,,
TMEM94,False,0.4530846225785769,497,False,,,,False,,,,,,,,
CCDC7,False,0.4526683323621766,498,False,,,,False,,,,,,,,
SEC22C,False,0.514916167333727,499,False,,,,False,,,,,,,,
ZNF24,False,0.7947177487690568,500,False,,,,False,,,,,,,,
EEF1G,False,0.4508906618450184,501,False,,,,False,,,,,,,,
FASTKD1,False,0.4504066036929078,502,False,,,,False,,,,,,,,
LCK,True,1.6589082752594684,503,False,0.0,,True,True,,,,,,,,
PIAS3,False,0.4501157646937952,504,False,,,,False,,,,,,,,
DDAH2,False,0.4499946598393959,505,False,,,,False,,,,,,,,
PHIP,False,0.6598698933202235,506,False,,,,False,,,,,,,,
FASTKD2,False,1.001257309008362,507,False,,,,False,,,,,,,,
CD28,True,1.2647382355677594,508,True,0.7200950933942434,12.0,True,True,,,,,,,,
DGKA,False,0.5565626622369162,509,False,,,,False,,,,,,,,
MACIR,False,0.4484825658620686,510,False,,,,False,,,,,,,,
GPR107,False,0.4478014423427354,511,False,,,,False,,,,,,,,
DYRK4,False,0.4474462503826738,512,False,,,,False,,,,,,,,
ZDBF2,False,1.073484028117516,513,False,,,,False,,,,,,,,
SVIP,False,0.447241600431725,514,False,,,,False,,,,,,,,
PIK3R2,False,0.5428728922692827,515,False,,,,False,,,,,,,,
MORF4L2,False,0.4469598166109041,516,False,,,,False,,,,,,,,
PIK3R5,False,0.4550913066271294,517,False,,,,False,,,,,,,,
HMGN4,False,0.5378864547225022,518,False,,,,False,,,,,,,,
SMARCAD1,False,0.4455452425614158,519,False,,,,False,,,,,,,,
DOCK8,False,0.5657884978778268,520,False,,,,True,,,,,,,,
CLIP2,False,1.0238113896776624,521,False,,,,False,,,,,,,,
CLCN3,False,0.4451270270062506,522,False,,,,False,,,,,,,,
GPATCH2,False,0.4447990652755833,523,False,,,,False,,,,,,,,
TMEM126A,False,0.4949836815928497,524,False,,,,False,,,,,,,,
TMEM184C,False,0.4798575338304071,525,False,,,,False,,,,,,,,
HSPA13,False,0.443255744263484,526,False,,,,False,,,,,,,,
CUL4B,False,0.5603106181480383,527,False,,,,False,,,,,,,,
ADPRS,False,1.182227442414061,528,False,,,,False,,,,,,,,
GBP1,False,0.4420030674953287,529,False,,,,False,,,,,,,,
ATE1,False,0.7556724586717196,530,False,,,,False,,,,,,,,
CBX1,False,0.7699460682807828,531,False,,,,False,,,,,,,,
ATP5PD,False,0.7344272408600683,532,False,,,,False,,,,,,,,
PRKCI,False,0.6325988297362393,533,False,,,,False,,,,,,,,
MED13,True,1.721921327732124,534,True,0.5472390539660802,2.0,False,False,,,,,,,,
OTUD3,False,0.5059833869697625,535,False,,,,False,,,,,,,,
NFKB1,False,0.4403938219556944,536,False,,,,True,True,0.000275,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
DCP1B,False,0.4403613018546042,537,False,,,,False,,,,,,,,
PRDX5,False,0.4400471741491044,538,False,,,,False,,,,,,,,
ST3GAL4,False,0.7694894694393786,539,False,,,,False,,,,,,,,
NDUFV3,False,0.4368517217313368,540,False,,,,False,,,,,,,,
DIP2A,False,0.436082929644157,541,False,,,,False,,,,,,,,
