gene_name,efficacy,module_suppression,z_induction_matched,z_expression_matched_recovery_control,z_effector_positive_control,in_naive_top100,is_il2_axis
AHSA1,-0.08730835927417502,0.24800976365804672,2.44604919680266,3.6628593948383403,-2.7558722358432273,False,False
AIF1,0.09120430873008445,-0.24818075604788545,-3.238115881973126,-4.392181878168001,2.8547253506490335,False,False
AIFM1,0.3578529210644774,-0.17808173679643208,-0.805409316702217,-1.3228494797482437,4.970247209722714,False,False
AIFM2,0.3867662084812764,0.14346584532823828,1.629159883268483,2.654764690499333,13.38310947756974,False,False
AIG1,0.1823102062480757,-0.12429586673776309,-2.2377202203511093,-2.39007522726464,5.273094276315561,False,False
AIM2,0.38223532953998074,0.11414759119765626,1.5204517052598436,1.444378172886365,11.050067951560603,False,False
AIP,0.294271713552007,0.2625488355341885,2.142428445906115,3.250449367756472,6.61658817076371,False,False
AK3,0.1595377985504456,-0.20247249636385176,-2.198299805538248,-2.4919199301326036,3.9504189902038456,False,False
AK4,0.3670033023408905,0.33451856217450565,3.7495838886110042,6.2623482156722154,10.04528640440839,False,False
AKAP1,-0.11414490000606747,-0.15621166303753853,-2.6278672333022084,-3.162531610537524,-4.239135957461412,False,False
AKAP10,0.18012832380190957,-0.013599932607677247,-0.5767197643067359,-0.3296847212570167,2.1538511652653405,False,False
AKAP11,0.7786407528474228,0.24023219694693884,1.7732155109708077,2.1555856716875135,15.133995483767915,True,False
AKAP17A,0.3853992266813293,0.21605456103053358,1.743720799623741,2.758921496997426,7.67038031437431,False,False
AKAP5,0.3622433640703093,0.050050499124659434,0.4090292092484001,0.7087858629382485,12.73641203486683,False,False
AKAP8L,0.32568568967690226,0.18077072418398327,2.1375444631641676,3.0328202044778516,7.035062245369245,False,False
AKAP9,0.2375257563253399,0.017730239778757095,-0.32574295501444694,-0.11001445670924204,6.267475935736043,False,False
AKIP1,0.1671411119386903,0.2630611184156603,2.1289633751927943,3.1147813193532574,1.8263003271879776,False,False
AKIRIN1,0.1573376519518206,0.1815104345894522,1.453562682987734,2.5538140557445295,2.749903968754388,False,False
AKIRIN2,0.30456892900838284,0.36352991975016063,2.532698672189563,3.145090142001829,4.128944208935382,False,False
AKR1A1,0.3145016846829094,-0.11843381092573206,-1.3667703868154675,-1.2929197992969588,4.517009885755221,False,False
AKR1B1,0.5889031590195373,0.6183529713501533,4.328599307818418,7.14979859405193,12.64605708348791,False,False
AKR1C3,0.2489346371148713,-0.12941983662959602,-1.9251689361325086,-2.0245997698017315,4.534590229135659,False,False
AKT1,0.07780656061368063,0.1164838628222545,1.1091930282640017,2.3333878876007064,1.3542537822271483,False,False
AKT2,0.43798209007945843,0.03492656474312147,0.3660886527580604,0.22669595679729804,11.358946155701156,False,False
AKT3,-0.04641192892995605,0.23575367157657942,3.0732862434680066,3.2358010117139835,-2.201491589544625,False,False
AKTIP,0.30716555746039376,0.2297251337311334,2.223513357258711,3.0233354290396752,6.640907888591485,False,False
ALAD,0.38476213539979653,0.32624846489893067,1.5152689071009404,1.994858715057596,6.865682544490602,False,False
ALAS1,0.03366178548458265,0.046660581396685705,-0.010004665492217466,0.27221223817443113,0.23017517063119677,False,False
ALCAM,0.33159000871819444,0.08217011565446025,0.7997657552841142,1.2037862998647568,9.47358841580894,False,False
ALDH16A1,0.3510544659466177,0.39061665079659885,5.115908028856883,5.9047268086780935,8.491024369146345,False,False
ALDH18A1,-0.04155374364927411,0.06664312796460257,0.10866456095418829,0.4702973313733421,-1.4688973991170966,False,False
ALDH1B1,0.3785315090790391,0.34311532022224533,4.164174419648763,5.234430967788929,9.133955248287158,False,False
ALDH3A2,-0.006454668677179143,0.22643376886844635,3.165133258523371,4.178227453702727,-0.7112077283899303,False,False
ALDH5A1,0.10735136644780141,-0.021540470007393096,-0.37804875237019137,-0.41272584131684203,2.9503417735300808,False,False
ALDH9A1,0.2885759499040432,0.2318065861860911,2.8956894767947183,4.217643947542261,8.689867982155478,False,False
ALDOC,0.3147985133982729,-0.06267371478800972,-1.3373959612239088,-1.029920782299185,7.8802673644096215,False,False
ALG13,0.10797086960519664,0.9614500494466888,7.39204422921876,10.670886798877193,1.492747784693801,False,False
ALG3,0.40548267297344864,0.12012139107618067,0.6858486130426478,1.4273638264490567,7.245081202746895,False,False
ALG5,0.06125050981063396,0.38434142164058155,3.4228510910239955,3.827942369702318,0.8204537495261455,False,False
ALG6,0.001141521817771718,-0.0975133441388607,-1.3627530920653463,-1.1142728348414783,-0.06223763150867669,False,False
ALG8,0.13172213683719747,-0.0016871114364928668,-0.1870631556812566,0.15949799319821686,2.659024367676885,False,False
ALG9,0.19023327078321017,0.07583992100424236,0.45484522292996327,1.004303159364598,5.076778968600254,False,False
ALKBH2,0.3800796295981854,0.2866949178278446,1.430421215687287,2.661125470675244,6.150583753410295,False,False
ALKBH3,0.26862672637798823,-0.2098329400436746,-2.2453423860870045,-2.4278647394402473,5.233086479496623,False,False
ALKBH4,0.28264320299240353,0.221729408018291,2.8870667190553134,3.42016997003267,7.62372399200614,False,False
ALKBH5,-0.062493070028722286,-0.10974505978326003,-0.9805967277374302,-2.034845606858588,-1.3470690123562643,False,False
ALKBH7,0.7346002754056826,0.2858970943424437,2.7659064045236157,3.8857180011046344,16.566221158852827,False,False
ALKBH8,0.006317959458101541,0.09321420401748684,0.09686985073050206,0.909121091494255,-1.2080744514443786,False,False
ALMS1,0.27068874094584316,0.24305841321539548,3.1885538494672043,4.042855900443387,7.394936476235969,False,False
ALOX5AP,-0.019050197195610963,0.044987811603479914,0.4788705986768872,0.48620590255354473,-1.198224501441263,False,False
ALPK1,-0.0011154013482155278,-0.34498712192806935,-4.782378611422182,-5.351461301712681,-1.2820126970683583,False,False
ALS2,0.24675329218734987,0.009055780867735544,0.27485629375563664,0.28010187890104676,4.642809929581883,False,False
AMBRA1,0.4754873346610111,0.41795605089929366,3.056688308198693,4.214940157515339,8.11820084639122,False,False
AMD1,-0.27674924828170333,-0.2419853856166204,-1.2148845480081836,-2.7693947267124015,-4.077209244043703,False,False
AMDHD2,0.27564291754970327,0.3417398430820968,2.583301875522686,3.839646255736635,4.280630801741797,False,False
AMER1,0.2572172820364358,0.31938427484904724,2.994941327332481,3.56328214115492,6.778360396083792,False,False
AMFR,0.4536974993934564,-0.05650938178102175,-1.0255357474489288,-0.7991335956445516,8.968322298820663,False,False
AMIGO2,0.07974914438091218,0.28198586590588093,2.8898224375712944,3.5634447118053822,1.9483016691855335,False,False
AMMECR1,0.26470265016541816,0.10344018414616585,0.7397370209393938,1.3360258246095211,4.9980097596203885,False,False
AMN1,0.12489649141207337,0.2705685160213357,3.5957632575899576,4.402291619164665,2.9174370174650526,False,False
AMPD2,-0.11820137641916517,-0.23093844122356838,-3.2177894679391854,-4.460198734492664,-4.348556020758486,False,False
AMPD3,-0.09458201714005554,-0.03330145077779889,0.19472365115900822,-0.5235978015816827,-1.6690741851194126,False,False
AMZ2,0.2583105639205314,-0.11567258276045322,-1.5845336181917224,-2.4582057851586168,7.448377893624005,False,False
ANAPC11,-0.17574382545717526,0.3426916582716836,1.9126271825935626,2.0873799814628473,-1.6501926541715697,False,False
ANAPC15,0.06438197576790117,-0.04470194213920169,-0.701986537301733,-0.635016643816583,2.0331980082353205,False,False
ANAPC5,0.45432885142508894,1.1651651569538646,6.208924450837526,7.364991362965927,6.155222129809587,False,False
ANAPC7,0.20799097983399406,0.41897215363052154,5.485344500575345,6.832827430672123,4.5279179672315495,False,False
ANGEL1,0.19661268063646276,-0.22670603740132517,-3.4529213807186947,-3.793339228877638,6.243077694369216,False,False
ANGEL2,0.24253934448643122,0.15387920838677221,1.190926627619917,2.135189685913155,6.944664039612839,False,False
ANGPTL6,0.11708946706494316,0.2428275483349959,2.971553791524271,4.49782369693454,3.564311126098636,False,False
ANKEF1,-0.015398888965137303,0.1908679691453775,2.9544357424021657,3.5585610936132825,0.6797625785863715,False,False
ANKFY1,0.052573959779692814,0.15184021006441778,2.316646688801306,3.3240289184988874,1.4972142515128881,False,False
ANKH,0.49947879725368693,0.1347473298923837,0.9772207274763502,1.5649884614882816,11.519108663528902,False,False
ANKLE1,-0.009703561619971879,0.04292425947884718,0.10407704239797165,0.39238382773952213,-0.8339545918913601,False,False
ANKMY1,-0.011115273293398786,-0.04959540979729758,-1.0651761122267758,-0.7911341228083938,-0.9961840343525645,False,False
ANKRD10,0.42451409896602854,0.28849035335911644,1.8703881488565297,1.6052167080972544,6.574041291594739,False,False
ANKRD11,0.1723946313468332,0.14574364365802872,1.3777996719852286,1.8076302518947023,3.697086220151076,False,False
ANKRD12,0.11933183134533465,0.20514854333466953,2.373478675895904,2.5750786041667477,2.6055164901055314,False,False
ANKRD13A,0.12873726061661728,-0.00947683635685179,-0.25155299033075224,-0.1961635923279559,4.251052663146321,False,False
ANKRD13B,0.0945701769093148,-0.09367645993673553,-1.8345099999169658,-1.8184463705540228,2.831675794495908,False,False
ANKRD17,0.2658699389139656,0.295710913836956,2.119861633524851,3.342968672591915,4.154924168269513,False,False
ANKRD26,-0.12785950177931227,-0.2277207900107088,-2.451456891013724,-4.527885066119816,-2.6198651492272176,False,False
ANKRD27,0.1683520678197965,0.2999748041232427,4.426905175864423,5.055777858421081,3.3604153368810357,False,False
ANKRD28,0.3492626872903202,0.03650713054877189,0.37962179847335126,0.5504153650814444,10.60047694731208,False,False
ANKRD36,0.13229770454199752,0.027766386253966227,0.4055471692743056,-0.007407883629288511,3.984044476289215,False,False
ANKRD37,-0.06131759388517821,0.014957189559936523,-0.02623651739338221,-0.03608998108269951,-1.268601044308885,False,False
ANKRD40,0.14870794469607063,0.04221596486038632,-0.17569952062070476,0.1759724366101921,3.4071222460082597,False,False
ANKRD46,0.17209608126722742,-0.4249840927206808,-6.115152712346842,-7.970185113948115,4.956473821563292,False,False
ANKRD52,0.420056022121571,0.3214871933062871,0.9684651164422374,1.589579344922441,5.347343336674005,False,False
ANKRD9,0.08820203156210482,-0.34349242515034145,-4.573544619310402,-4.794629274804324,2.3647230955433822,False,False
ANO10,0.05686992284609005,-0.22706686943355534,-3.417900782673606,-5.141425640656316,2.4281881435559503,False,False
ANO6,0.15126180017796287,-0.36649816752307945,-5.650660094903246,-7.283644126862834,4.113980716054036,False,False
ANP32A,0.07658072138292482,0.5574739608499739,4.092744388678282,5.441902350442642,0.7223354933881193,False,False
ANP32B,-0.2559196848378633,0.14301409748279387,1.6506432280468506,1.8133733523789757,-5.350516237846812,False,False
ANP32E,0.014907548000337556,-0.3254740879767471,-3.6159963921079297,-5.967263581728001,1.1647705642533763,False,False
ANTXR2,0.08745201135752723,-0.1891161116460959,-2.382497208532288,-3.6754691743152033,4.681723969513638,False,False
ANXA1,0.2949536689775414,-0.12048035942845875,-1.448681435107353,-1.5543725664586887,6.761390192891092,False,False
ANXA11,0.3290179027681006,0.16412677377876309,1.847960102037817,2.7865155855058332,6.890182548121853,False,False
ANXA2,-0.07235497643705457,0.14501740203963387,1.1693279661810028,1.5525537595429402,-1.8555468905287524,False,False
ANXA2R,-0.07845001775990568,-0.10329358279705048,-1.5948235502753938,-1.7801420168292332,-2.3568202262643543,False,False
ANXA4,0.18268509392510168,0.22041178908612993,2.4082428324225824,3.7542644440568607,4.457336875262355,False,False
ANXA5,0.27665943891042843,-0.013142502142323388,-0.6017683669849467,-0.5717382480538131,7.011886834078171,False,False
ANXA6,0.13354410731699318,0.1558566474252277,0.5367425097010796,0.691804252137483,1.721671373869267,False,False
ANXA7,-0.015012875010143034,-0.1016868112815751,-1.0062563511727738,-1.572850739213391,-0.25013478203798767,False,False
AOAH,0.2792771245294716,0.23264863202348351,2.4983005699082126,2.9209871338517903,7.043308220762026,False,False
AP1B1,0.2094497456564568,0.2914252219100793,3.1131197246474094,3.934486077027298,4.087103841817196,False,False
AP1G1,0.2682980676108855,0.27414380241599345,1.7875732634563968,2.666014099975784,5.312383020530658,False,False
AP1G2,0.030729393285582773,-0.20633433096938664,-3.420628580223764,-3.842836782922273,0.4372460302224199,False,False
AP1M1,0.4246767016593367,0.7336299874716334,5.271063763208097,6.501437442398711,7.800309242946608,False,False
AP1S1,0.3893446559086442,0.09374613149298562,0.9200640900021807,1.6724880467647274,8.944984433887546,False,False
AP1S2,-0.006745223348843865,-0.1764921463198132,-2.0452224085940025,-2.4980142521571977,-0.3949800588349519,False,False
AP1S3,0.28574270952958614,0.10537089241875543,0.7610460784395762,1.024869570539525,7.535734946351766,False,False
AP2A1,0.5241365508409217,0.29252509855561787,1.4442460857370523,2.0475403593186465,8.88273605062099,False,False
AP2A2,-0.10120393371471437,0.5877141989767551,6.339522724986305,9.336817280147864,-2.5094480125769354,False,False
AP2B1,0.15966316788762924,0.27362514028532636,2.431999687167183,3.4561749869552725,2.3179410502315836,False,False
AP2S1,-0.24943843251094222,-0.24396388646629122,-1.487518921602608,-1.5465087242027453,-2.983088775994727,False,False
AP3B1,0.08284155583532993,-0.2583056452373664,-2.6627151677020686,-2.939696480910502,0.90321792234495,False,False
AP3D1,0.08598141120455693,0.038169248391770653,0.1295995338285498,0.13876785276529663,2.094716670132194,False,False
AP3M1,-0.025604108835977968,-0.371265831299954,-6.101240044659129,-6.599006252531005,-1.1014135141622725,False,False
AP3M2,0.14096879528369755,-0.2783160608054863,-4.251891611288373,-4.825983275356118,3.6407689158373406,False,False
AP3S2,0.3304570145410253,0.47975974074668354,6.120645301848726,7.9125058970947615,8.533441010721772,False,False
AP4B1,0.24892100639408454,-0.012547246283955045,0.053449894915537415,-0.1356993045089629,8.017798421663853,False,False
AP4E1,0.19475903431884944,-0.48618171281284756,-5.1586106800639,-6.242228331247264,4.261630977482638,False,False
AP5S1,0.09216609844588675,0.031096546600262325,0.8020424668111995,0.388423911446405,3.3614135927720437,False,False
AP5Z1,0.05100020475219935,0.2870560103199548,3.7375281975418737,5.1438819285248245,1.0869458241162353,False,False
APBB1IP,0.6314367837039754,-0.19750250565509,-2.1041014419878192,-2.009188991480692,14.02132052610009,False,False
APBB3,0.2883199848838558,-0.19018768705427647,-3.8244955953339153,-4.35821917983917,9.269993305785613,False,False
APEH,0.20691192685990245,0.01742513519194391,-0.1234283794406908,0.28543083411011366,6.137262102713678,False,False
APEX2,0.1712714731838787,0.4223320707678795,5.135704538511834,6.544446033609919,5.11062458824414,False,False
APH1A,0.1663809361125459,0.05594812111101217,0.5296158330142943,0.8194113394288762,4.679404971304755,False,False
APH1B,0.06714720302261412,0.14333523540861076,1.5229948403727223,1.6679160839972298,2.5305646577065635,False,False
API5,0.3063794061454246,0.06766305967337555,0.028766927691185957,-0.05085404798272849,5.082290229295973,False,False
APLP2,0.07902006424956198,0.018196920178727143,0.8982108751354663,0.6515898257212701,3.813223524620624,False,False
APMAP,0.0069504340790444985,-0.31276780056456727,-2.7920967389827043,-3.452567336066803,0.1302276642559987,False,False
APOBEC3B,-0.004002078472694848,0.46149228223496014,4.882361340865901,7.062918343084658,0.09919901953071839,False,False
APOBEC3C,0.022948670550249517,-0.3271262442900075,-4.0845281719409545,-4.699465392805948,-0.31006164738271474,False,False
APOBEC3F,0.1763505788112525,0.2717898016174634,2.7722385969400385,3.9508284354762297,4.376210200205184,False,False
APOBEC3G,0.6032123838667758,0.31486811199122006,3.4118712789285746,4.430038030331003,15.961609918578773,False,False
APOBEC3H,0.03819488605950028,-0.3238384272489283,-4.454322779479186,-4.2846815392116335,0.35365160217059644,False,False
APOBR,0.009098297166929115,-0.18665438559320238,-3.730659783435918,-3.6583525333319464,-0.7209733114649338,False,False
APOL1,0.002536072461225558,0.004803758321536912,-0.2681689412860072,0.10396155795219522,-0.6417590281564662,False,False
APOL2,0.27077959155940334,0.5516237445279129,5.3440475359066495,7.310093248158652,7.07809867817643,False,False
APOL3,0.44042544190597255,0.45764440999159384,6.0719367198492185,7.2690209595106055,13.119705267197938,False,False
APOL6,-0.19651942293603497,0.7751515822278129,7.772406923570624,9.592032372890952,-4.217452563221086,False,False
APOO,0.12004888511728495,0.4472040637499756,4.88150680889522,6.7364749908549255,2.6520060121103883,False,False
APOOL,0.09363676805514842,-0.2810550777034627,-4.378808767717437,-5.404822825021005,2.884127531790778,False,False
COA8,0.42018185451161116,0.15564950397755536,1.92999380410802,1.7602809951402651,12.65395217453834,False,False
APP,0.291145942726871,0.010908636781904433,-0.009047228553866122,0.08350733989401034,6.097160164871736,False,False
APPBP2,0.20925823340076022,0.45820006562603843,5.229460943706345,6.612746995814627,4.4587735302757885,False,False
APPL2,0.2572905872220872,0.37545662456088597,3.443730948583475,4.419770404129826,5.288130558953332,False,False
APRT,0.07373457985522691,0.13112859427928925,1.6403978675819706,1.864742531490096,1.9108963562565575,False,False
APTX,0.11396613172837533,0.09650412284665638,1.1098048867067543,1.3103303764337457,2.3407569841171347,False,False
AQP3,-0.09534992416593013,0.15523513654867807,2.2515891513026793,2.588504997972046,-2.8426236282142563,False,False
ARAF,0.2883598444277595,0.5156278407408131,5.104742893720435,7.686939228133469,6.720400626321365,False,False
ARAP1,0.14732926334545482,0.11718578507134225,1.7550103792671816,1.979395679345381,3.6418327151073773,False,False
ARAP3,0.3098616937350016,-0.009400566729406515,-0.30047337061002444,-0.30953854989393387,7.770849003651375,False,False
ARF1,0.0007115098560461774,0.007720828470256593,0.08114342031982723,-0.08847808062574596,0.023320359522396035,False,False
ARF3,0.30081916349445237,-0.19682723614904615,-2.7198825772273425,-2.5672449453046147,8.493924585517581,False,False
ARF4,0.011892499394889455,0.00513587115953366,-0.2893727599435631,-0.13288408296124993,-1.2218727479461877,False,False
ARF6,0.08712444223965576,0.17872725385758612,2.2825556860343106,3.3394683071456783,2.572777494591013,False,False
ARFGAP1,0.27696521767938975,0.011883687227964401,-0.44217440681248554,0.07697935565148153,5.880114831211091,False,False
ARFGAP3,0.40748023154446855,0.2360925655812025,2.8349643220378593,3.536453394788631,11.960615878019993,False,False
ARFGEF1,-0.12998495029751211,0.3682394896944364,3.759215816259237,5.2695067626483505,-4.745489600905324,False,False
ARFGEF2,0.2587458285415778,0.26854766636259025,2.0540471257671484,3.8702859270461976,6.826845487014995,False,False
ARFIP1,0.4705371028976515,0.0672664994166957,0.745710892647752,0.9835878738485484,13.773917462273609,False,False
ARFIP2,0.13444945588707924,-0.1507975028620826,-1.9959690901596818,-2.4653557147441254,5.24560790249564,False,False
ARG2,0.06880730818375014,0.13819200586941507,1.8827097089983802,2.198906288937046,2.3702481539704894,False,False
ARGLU1,-0.01577171267126687,0.3210869926131434,3.4258178209503054,3.983777714713285,0.56342647808661,False,False
ARHGAP10,0.21722952950221952,0.5343622552851836,6.632809243810995,8.553151746698628,6.11554853344624,False,False
ARHGAP11A,0.20442989404546097,0.30704748040686053,2.903580900144056,3.127258716486092,4.213961927142086,False,False
ARHGAP11B,0.04667233017607941,0.1817401564718845,2.164931040890497,2.6250134603807624,0.9783080921436395,False,False
ARHGAP12,0.06346523865795461,-0.10278403515824014,-1.1868844346535432,-1.7995390886983522,2.47612765767969,False,False
ARHGAP15,0.35229699590126984,0.4416123071892394,4.630571451421533,5.3275859426297885,8.1080583287812,False,False
ARHGAP17,0.048813288085511886,-0.09795951056811544,-2.003154846386253,-2.591854157254262,1.7709317882341995,False,False
ARHGAP18,0.46695259523403365,0.31290454013894003,3.061516710834368,3.912590391594793,12.300544129045461,False,False
ARHGAP19,0.43230029720871244,0.39592046125067604,4.108435180936991,6.64783248000469,8.842734957931977,False,False
ARHGAP21,0.1737574606522685,0.094965441359414,0.33921279144298344,0.4555845585070694,3.4564681833116957,False,False
ARHGAP26,-0.18371245456364704,0.16914504807856348,1.4440483562999373,1.962043463335152,-4.955668600818818,False,False
ARHGAP30,0.006800983130233362,0.3622688583822714,5.464444936127008,5.5124431094187525,2.054375850076104,False,False
ARHGAP33,0.26656519542302703,0.28169098413652843,3.480858000207753,5.577131128498688,6.5508697952145285,False,False
ARHGAP45,0.2642642418795731,0.2822854113247659,3.126052722328056,3.711573143148138,8.123388430553417,False,False
ARHGAP5,-0.046969818860816304,0.13831193113906515,1.2514881811083336,1.721773073253929,-1.8525804063004563,False,False
ARHGAP9,0.039618082613742445,0.01896961757706271,-0.329876425688285,-0.21776067325615792,1.4430273896455657,False,False
ARHGDIA,0.13492335547562107,0.26942346503751147,4.508021196091158,5.711634168285626,3.6375098943464574,False,False
ARHGDIB,-0.033972653836826794,0.14915075867126384,1.85160261686575,2.3699115038873884,-1.5539816537871203,False,False
ARHGEF1,0.1472233861568384,-0.13544753276639515,-1.8588803508844967,-1.791188083915827,2.241855030428602,False,False
ARHGEF12,0.17004442184406798,0.05155764768520991,0.5630683603781204,0.35998439757333783,5.100524080221759,False,False
ARHGEF18,0.22160824094316922,-0.24518268472618526,-2.891926803511238,-2.9477654632804726,6.49696330413788,False,False
ARHGEF2,0.4343422524325433,0.07994062018891175,0.3694362923977647,1.2133873686505834,10.758280847547152,False,False
ARHGEF39,0.16120669186057057,0.20035812424288857,1.7016405771042589,2.987456198015845,4.155442074117477,False,False
ARHGEF6,0.40487389381996763,0.25959073778034913,2.651303149160948,4.398429900451253,9.28161107055195,False,False
ARHGEF9,0.04189531004521996,0.08134081814852026,1.236753795114347,0.7288839961886182,1.346794075143817,False,False
ARID1A,0.9358722974429838,1.166995205812984,6.3632100298083705,7.6267884438312095,13.677208706318668,True,False
ARID1B,0.35937491673394106,-0.006225854779283206,-0.577637768793679,-0.4966847127612218,9.09915953053533,False,False
ARID2,0.009135789703577757,-0.14136785568876398,-1.2541978457525365,-1.8691386294713013,0.2962827004657104,False,False
ARID3A,-0.0705010128003778,0.059175448285208807,0.5849178376111701,0.5200272216528328,-1.1803649227821909,False,False
ARID3B,-0.00046205701073631644,0.24672823513133657,1.9705936850497576,2.8257102511713965,-0.16911136252871578,False,False
ARID4A,0.34182637045159936,0.363821209097902,3.239932592779661,3.635577182780443,8.4498277812808,False,False
ARID4B,0.3696366443837178,-0.26779525271720356,-3.35802252392034,-3.61073084296752,4.884800978436417,False,False
ARID5A,0.11535001480660867,-0.05274718523853355,-1.4938201706447698,-1.3318149187463713,1.9616673774837339,False,False
ARIH1,0.18132815315038897,0.1746514801763826,1.9460833654262033,1.8910018013563787,3.8971931569596245,False,False
ARL1,0.5358035014796769,0.46985174539602464,3.0166682720468305,3.4557430525583372,8.141995455475337,False,False
ARL10,0.025794970686547458,0.15278531711859009,1.182625995684955,1.8170588742332319,0.0446045452806088,False,False
ARL13B,0.08234798673947807,0.0722971200529072,0.9983877136738137,1.5120801983175343,2.1296155126241985,False,False
ARL14EP,0.21086893527535722,-0.14631957353817093,-1.940393805613296,-1.6861792499331458,2.988658520453337,False,False
ARL15,0.27432325663539814,-0.19141746726300982,-2.894032542061982,-2.554503910464975,7.03396843996212,False,False
ARL2BP,0.47365273525065277,0.010235378311740028,-0.20916261280415174,0.02252171039088745,12.16915999056587,False,False
ARL4A,0.10350341768935323,0.3556290545756282,3.2765115549796415,4.633303092692523,1.2766890541144906,False,False
ARL4C,0.22023090636503184,0.09392319350606865,1.083904011678289,1.5176036966148179,5.834440612169325,False,False
ARL5A,0.002974976727273315,0.31425484973523354,3.218565855480721,4.199863086173221,-1.4001525749357329,False,False
ARL6IP1,-0.01542014598089736,0.06879279596938027,0.29541206294237354,0.6743493021297561,-1.1634535104269623,False,False
ARL6IP4,0.2579279438505182,0.08694275644504362,0.892735158441539,1.792937188181329,8.31023190675107,False,False
ARL6IP5,0.0027892941143363714,-0.12817230406734678,-2.009167962975781,-1.9354167389742074,-1.2808324054463087,False,False
ARL6IP6,0.05755067974678241,0.08562496894349654,0.6940890138456647,0.9901828111653158,1.5477132473196287,False,False
ARL8A,0.20040813546802383,-0.055480842375093035,-0.5028486101639784,-0.9613913942624682,7.016989185867634,False,False
ARL8B,-0.06319628638448194,0.05417922760049502,-0.011644929388053617,0.8452638312173832,-2.541849943391594,False,False
ARMC1,0.475328947941307,0.2221772563126352,2.4831592456421414,3.7829983930839894,13.763933372380537,False,False
ARMC10,0.13374879700131714,-0.1168789950509866,-1.5791570699711706,-1.9893289724200736,3.280855839854387,False,False
ARMC7,0.5943551822565496,0.3003787257605129,0.41336257514500435,0.6768102504539829,5.9316804258608755,False,False
ARMC8,-0.4272106833723228,-0.003761439791156186,0.04749545995325802,0.03318759118874477,-10.549137288367804,False,False
ARMCX3,0.2669318541593384,0.0375325640456544,-0.2139086177122477,0.3026840947387711,5.524022266710536,False,False
ARMCX5,0.00542928371578455,0.03786219904820124,0.6074973671573426,0.5534087576124437,0.49396917163056114,False,False
ARMH3,0.3519518254834111,0.39052220475342536,2.9978851998974068,3.6860401968274195,6.820509610789347,False,False
ARNT,0.40047504383619525,0.9287713401847415,3.714743320702498,5.6611843523588625,1.7423017878349116,False,False
BMAL1,0.28798896705848165,0.3181123828722371,3.447858838227937,4.290969266259412,6.5782124166322,False,False
BMAL2,0.032968570725643076,-0.093173212889168,-1.9155256601847874,-2.35654058943978,0.7302879359064024,False,False
ARPC1A,0.2633316193750943,0.14697589908933473,1.4794968524790582,2.3020760675019822,6.445169106649377,False,False
ARPC1B,0.3648972648225026,0.24169416549719042,2.1120110603456976,2.659467275841765,9.698054985031526,False,False
ARPC2,0.5523052960634232,0.459617187269032,3.141205007231816,3.642220895311737,9.000966599945961,False,False
ARPC3,-0.03328713227529079,0.3400219943788316,2.625609500789015,2.5252920484696175,0.9217404725452245,False,False
ARPC5,-0.07073513313662261,0.03596562850806448,0.44362589777863914,0.5316232177839035,-2.029301359009216,False,False
ARPC5L,0.5335709614155348,0.21836754265758726,2.181136516550825,2.330899740201564,10.759787577968021,False,False
ARRB1,0.24485012781224214,0.053653534501791,0.33553547630125136,0.6943481812370584,5.900752574841175,False,False
ARRB2,0.04004836088279262,-0.21522230960221755,-1.6559299497501714,-1.913575461047363,0.23143371169259913,False,False
ARRDC1,0.23249595375091303,0.134665181239446,1.3306964219385413,1.793999320830387,6.827512299277476,False,False
ARRDC3,0.15918626086204313,0.19566631330073708,2.229718256954824,3.2792438227896445,5.345019765416955,False,False
ARSA,0.18758937832899392,0.17265353496703836,1.3246984539942195,1.790348030114878,3.330376054369225,False,False
ARSB,0.08962848809096613,-0.10369305281589429,-0.6673974362356616,-1.156870758456193,2.2232848587299916,False,False
ASAH1,-0.19910804124810966,0.07802851001421611,0.46147227866673424,0.49314645381077876,-5.2074042310563415,False,False
ASB1,0.28654424840351567,-0.14596091407454675,-2.0725765030254,-2.437138983495258,8.10172635877882,False,False
ASB2,-0.018212035924079828,-0.11568256922894055,-1.5041848801471445,-2.3357682129545188,-0.46283637292377805,False,False
