gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,tol_mean_z,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,rest_qc_class,rest_qc_fail_reason,selectivity,efficacy,tolerance_loss,efficacy_lfc,tolerance_loss_lfc,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_direction,fail_evidence,fail_tolerance,fail_homeostasis,homeostasis_verdict,safe,reject_reason,window_score,window_rank
B3GALT4,-0.3240133437286109,-0.8190944142955014,0,-0.12979777642534085,0.07846020115369708,0,1,519.0,1.0,rest_qc_pass,-,0.0,0.8190944142955014,-0.07846020115369708,0.3240133437286109,0.12979777642534085,508.0,0.9355432780847146,0.030906041585714906,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.2547989396243047,73
SAMTOR,-0.3824165324873917,-0.8174774554329187,0,0.2076580665220594,0.3916899189649364,0,17,974.0,6.0,rest_qc_pass,-,0.9444616088408513,0.8174774554329187,-0.3916899189649364,0.3824165324873917,-0.2076580665220594,929.0,1.710865561694291,0.06824317569968932,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.250869692934428,74
HPS6,-0.536398359972253,-0.8855942642086696,0,-0.13410543062747649,-0.06279963508347206,0,4,392.0,3.0,rest_qc_pass,-,0.2231435513142097,0.8855942642086696,0.06279963508347206,0.536398359972253,0.13410543062747649,230.0,0.42357274401473294,0.7692197931708329,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,2.244771161317863,75
USP38,-0.5204530338588176,-0.8139016034987488,0,0.24931151901575083,0.11499474361893006,0,2,660.0,4.0,rest_qc_pass,-,-0.5108256237659905,0.8139016034987488,-0.11499474361893006,0.5204530338588176,-0.24931151901575083,643.0,1.1841620626151013,0.03764728691786851,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.242180291675707,76
POLRMT,-0.7590170413935795,-0.8038687036813849,2,0.1734759272748515,0.28417942478051594,0,153,174.0,124.0,rest_qc_fail,ontarget_ns,0.208638865111328,0.8038687036813849,-0.28417942478051594,0.7590170413935795,-0.1734759272748515,221.0,0.40699815837937386,-0.3449590635427033,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,2.2178001176901585,77
ZNF106,-0.3141349727139211,-0.846787570833314,0,0.21148240840919813,-0.04303326920222528,0,6,939.0,4.0,rest_qc_pass,-,0.33647223662121295,0.846787570833314,0.04303326920222528,0.3141349727139211,-0.21148240840919813,892.0,1.6427255985267035,0.07408144773346992,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.204489139815812,78
NAA40,-0.43027432671637783,-0.8256666166627838,2,-0.10161517519450787,-0.03192887326113038,1,237,745.0,89.0,rest_qc_pass,-,0.97246100334121,0.8256666166627838,0.03192887326113038,0.43027432671637783,0.10161517519450787,702.0,1.292817679558011,0.08576939504496311,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.1835117335869825,79
TOMM70,-0.5648748374368439,-0.7890417128273213,3,0.0614151808426938,0.010471531821215876,0,60,132.0,3.0,rest_qc_pass,-,2.7245795030534206,0.7890417128273213,-0.010471531821215876,0.5648748374368439,-0.0614151808426938,144.0,0.26519337016574585,-0.12553088208385899,depleting-at-rest,False,False,False,False,False,False,pass,True,-,2.1817701938112624,80
SCAF4,-0.5563350750364808,-0.7827064971691957,4,0.09253884674870089,0.2993628361795167,0,600,377.0,167.0,rest_qc_pass,-,1.2746309551319488,0.7827064971691957,-0.2993628361795167,0.5563350750364808,-0.09253884674870089,353.0,0.6500920810313076,0.09489633999748412,non-depleting,False,False,False,False,False,True,fail,True,-,2.1663754761530876,81
BCL3,-0.6414002672821747,-1.1281034093534474,1,-0.26624952469961216,-0.3073371229457221,0,63,143.0,231.0,rest_qc_pass,-,-1.2878542883066384,1.1281034093534474,0.3073371229457221,0.6414002672821747,0.26624952469961216,130.0,0.23941068139963168,0.13750352374993502,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,2.165782059991792,82
ZNF576,-0.41763475755156565,-0.7813646308100259,0,0.15498930697649804,0.10292683627590012,0,2,529.0,3.0,rest_qc_pass,-,-0.2876820724517808,0.7813646308100259,-0.10292683627590012,0.41763475755156565,-0.15498930697649804,360.0,0.6629834254143646,0.5552708157843511,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.1631147104823993,83
CYB5R3,-0.4559321157213071,-0.7761992992350919,1,0.04000481711950649,0.016814622316155284,0,2,199.0,3.0,rest_qc_pass,-,-0.2876820724517808,0.7761992992350919,-0.016814622316155284,0.4559321157213071,-0.04000481711950649,300.0,0.5524861878453039,-0.592194069952232,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.15056283766573,84
SLC20A1,-0.5473486256938069,-0.7756210988568119,0,-0.12591512568192942,0.05691897298957834,0,4,462.0,3.0,rest_qc_pass,-,0.2231435513142097,0.7756210988568119,-0.05691897298957834,0.5473486256938069,0.12591512568192942,598.0,1.1012891344383058,-0.3722526327820474,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.149157797639657,85
ACAD9,-0.4274250236416114,-0.7755275243435542,3,0.1467751145082385,0.4561303893177966,0,607,688.0,1.0,rest_qc_pass,-,5.717027701406222,0.7755275243435542,-0.4561303893177966,0.4274250236416114,-0.1467751145082385,901.0,1.6593001841620627,-0.38911854111144056,non-depleting,False,False,False,False,False,False,pass,True,-,2.1489304094512605,86
MKNK1,-0.4045517266241274,-0.7787921563206808,0,-0.11804741642967656,-0.004373564408136854,0,5,247.0,3.0,rest_qc_pass,-,0.4054651081081644,0.7787921563206808,0.004373564408136854,0.4045517266241274,0.11804741642967656,293.0,0.5395948434622467,-0.24638962283757024,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.144911108677433,87
TBC1D13,-0.6284480080377869,-0.7870124209921132,0,0.08141209711350275,-0.01220299794645241,0,1,610.0,1.0,rest_qc_pass,-,0.0,0.7870124209921132,0.01220299794645241,0.6284480080377869,-0.08141209711350275,578.0,1.0644567219152854,0.07773974994956975,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.1434896290696055,88
PACC1,-0.5383605311566335,-0.7729750439883089,1,0.14842889506278137,0.31849948126146277,0,8,308.0,3.0,rest_qc_pass,-,0.810930216216329,0.7729750439883089,-0.31849948126146277,0.5383605311566335,-0.14842889506278137,376.0,0.6924493554327809,-0.28780231098273595,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.1427278243274785,89
SLC27A2,-0.337797481608773,-0.771631109781459,0,0.05585523900200114,0.08065967928331785,0,1,592.0,1.0,rest_qc_pass,-,0.0,0.771631109781459,-0.08065967928331785,0.337797481608773,-0.05585523900200114,531.0,0.9779005524861878,0.15688531482479628,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.1394620337400525,90
ZNF559,-0.8049941096214764,-0.7697064663592807,0,0.17228953610246273,0.28849216348485,0,14,120.0,6.0,rest_qc_fail,ontarget_ns,0.7621400520468968,0.7697064663592807,-0.28849216348485,0.8049941096214764,-0.17228953610246273,185.0,0.3406998158379374,-0.6244908649077935,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,2.134785106595656,91
PARP8,-0.3770311548486589,-0.7687466001336547,0,0.26336473375555924,0.3092381075476268,0,5,743.0,15.0,rest_qc_pass,-,-0.9808292530117262,0.7687466001336547,-0.3092381075476268,0.3770311548486589,-0.26336473375555924,769.0,1.416206261510129,-0.049621387423230266,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.1324526099087944,92
ATP5PO,-0.7605955566070555,-0.7672466906056618,10,-0.18819849646792783,0.47113171749008054,1,1157,302.0,423.0,rest_qc_pass,-,1.0047162029009824,0.7672466906056618,-0.47113171749008054,0.7605955566070555,0.18819849646792783,467.0,0.860036832412523,-0.628874000384583,non-depleting,False,False,False,False,False,True,fail,True,-,2.1288077957552867,93
KIF3A,-0.40253315766590725,-0.7616359203899647,0,-0.06045571969087298,0.08338796696841261,0,1,800.0,1.0,rest_qc_pass,-,0.0,0.7616359203899647,-0.08338796696841261,0.40253315766590725,0.06045571969087298,877.0,1.6151012891344383,-0.1325768426700083,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.115173496944201,94
EMILIN2,-0.41177178591418145,-0.7600204629187625,0,-0.012598804853652779,0.03159378357778072,0,10,557.0,0.0,rest_qc_fail,"ontarget_ns,low_target_gex",2.3978952727983707,0.7600204629187625,-0.03159378357778072,0.41177178591418145,0.012598804853652779,620.0,1.141804788213628,-0.15459088793420572,non-depleting,False,False,False,True,False,False,indeterminate,False,evidence,2.111247898669413,95
ERF,-0.44695383072347633,-0.7592791537180767,0,0.4606196458748969,0.9377968555200942,0,3,180.0,52.0,rest_qc_pass,-,-2.5839975524322316,0.7592791537180767,-0.9377968555200942,0.44695383072347633,-0.4606196458748969,202.0,0.3720073664825046,-0.16635838642212,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,2.109446500507485,96
CNOT4,-0.5135733942219414,-0.7579720875329252,5,0.0747592622862649,0.21038349593414216,0,958,294.0,143.0,rest_qc_pass,-,1.8960777753074378,0.7579720875329252,-0.21038349593414216,0.5135733942219414,-0.0747592622862649,351.0,0.6464088397790055,-0.25565487546819626,non-depleting,False,False,False,False,False,True,fail,True,-,2.106270300048524,97
MLX,-0.5568922943002339,-0.7552856251205794,1,0.622423635462352,1.069357620183989,0,4,252.0,31.0,rest_qc_pass,-,-1.8562979903656263,0.7552856251205794,-1.069357620183989,0.5568922943002339,-0.622423635462352,250.0,0.4604051565377532,0.011495638837829437,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,2.0997421354888353,98
SRR,-0.6010807749886397,-1.124881382597034,4,-0.14585894889298043,-0.328720487456027,0,278,273.0,466.0,rest_qc_pass,-,-0.5151174758475321,1.124881382597034,0.328720487456027,0.6010807749886397,0.14585894889298043,339.0,0.6243093922651933,-0.3123843222164914,non-depleting,False,False,False,False,False,True,fail,True,-,2.09951427423981,99
SLC25A36,-0.50538165631036,-0.748332279811848,0,-0.0008565062427528016,0.21358298703245918,0,1,224.0,3.0,rest_qc_pass,-,-0.6931471805599453,0.748332279811848,-0.21358298703245918,0.50538165631036,0.0008565062427528016,207.0,0.3812154696132597,0.11386796455827877,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,2.0828453487677043,100
STARD3NL,-0.30706371961696644,-0.7469578373672047,0,0.21115562735693463,0.2203331065447071,0,2,1506.0,3.0,rest_qc_pass,-,-0.2876820724517808,0.7469578373672047,-0.2203331065447071,0.30706371961696644,-0.21115562735693463,1494.0,2.751381215469613,0.011541621882691196,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.079505422470869,101
UBQLN4,-0.5910305282329049,-0.8330440584102299,1,-0.08780847242187932,-0.07674053659883083,0,23,366.0,13.0,rest_qc_pass,-,0.5389965007326873,0.8330440584102299,0.07674053659883083,0.5910305282329049,0.08780847242187932,335.0,0.6169429097605893,0.12768255293890762,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0789741470110625,102
ANKH,-0.4994787985379687,-0.8913174007593359,0,-0.1347473254085619,-0.12917610363932427,0,7,293.0,2.0,rest_qc_pass,-,0.980829253011726,0.8913174007593359,0.12917610363932427,0.4994787985379687,0.1347473254085619,278.0,0.5119705340699816,0.07581578169874059,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0772795320789674,103
COMTD1,-0.432239465893259,-0.7436456812926047,0,-0.030239755080563042,0.021111481894116355,0,2,577.0,5.0,rest_qc_pass,-,-0.6931471805599452,0.7436456812926047,-0.021111481894116355,0.432239465893259,0.030239755080563042,389.0,0.716390423572744,0.5688011636592905,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0714568081284543,104
PHLDA3,-0.49267620155692826,-0.7431975614164296,0,0.0707948595076347,0.1646403933960469,0,2,349.0,1.0,rest_qc_pass,-,0.4054651081081645,0.7431975614164296,-0.1646403933960469,0.49267620155692826,-0.0707948595076347,287.0,0.5285451197053407,0.28217629953396445,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0703678666712078,105
NDUFB1,-0.8638721699334162,-1.501155276254986,1,-0.1275015518771865,-0.6740249622991119,0,2,207.0,0.0,rest_qc_fail,ontarget_ns,1.0986122886681098,1.501155276254986,0.6740249622991119,0.8638721699334162,0.1275015518771865,184.0,0.3388581952117864,0.16992500144231237,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,2.070192373501566,106
ZNF384,-0.2789228307668036,-0.7418675780634987,0,0.08679924334802612,0.25696872634836604,0,70,880.0,73.0,rest_qc_pass,-,-0.04138521616285473,0.7418675780634987,-0.25696872634836604,0.2789228307668036,-0.08679924334802612,884.0,1.6279926335174955,-0.006542845866771941,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0671359769750484,107
MTMR6,-0.479419096733248,-0.740908240457501,0,0.12973872175076803,0.00423187484536063,0,2,335.0,1.0,rest_qc_pass,-,0.4054651081081645,0.740908240457501,-0.00423187484536063,0.479419096733248,-0.12973872175076803,241.0,0.4438305709023941,0.4751279491151731,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,2.064804764845867,108
SMG1,-0.743450442521786,-0.7404762320217961,6,-0.2912790662310737,0.1985852952404708,0,1705,412.0,2034.0,rest_qc_pass,-,-0.1763443698250704,0.7404762320217961,-0.1985852952404708,0.743450442521786,0.2912790662310737,484.0,0.8913443830570903,-0.23236271009137605,non-depleting,False,False,False,False,False,True,fail,True,-,2.0637549745541826,109
SP110,-0.7505771568790258,-0.739356507089447,0,0.17190334852281708,0.390686721048191,0,10,123.0,9.0,rest_qc_pass,-,0.09531017980432477,0.739356507089447,-0.390686721048191,0.7505771568790258,-0.17190334852281708,82.0,0.15101289134438306,0.5849625007211562,depleting-at-rest,True,False,False,True,False,True,fail,False,evidence,2.0610340175862496,110
ZNF284,-0.42059963521856847,-0.8235494968938073,0,-0.10914535258023633,-0.07580142543895645,0,2,2874.0,2.0,rest_qc_pass,-,0.0,0.8235494968938073,0.07580142543895645,0.42059963521856847,0.10914535258023633,2867.0,5.279926335174954,0.003518157216812706,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0584686262188128,111
RIOK3,-0.6086841372508526,-1.176752166674282,0,-0.12461420051592799,-0.3900752186156454,0,6,783.0,9.0,rest_qc_pass,-,-0.35667494393873267,1.176752166674282,0.3900752186156454,0.6086841372508526,0.12461420051592799,703.0,1.294659300184162,0.15548761821850543,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.05788628462021,112
FHOD1,-0.43383873515574745,-0.9759025438736021,0,-0.20250356696564378,-0.21489771271700633,0,4,574.0,1.0,rest_qc_pass,-,0.916290731874155,0.9759025438736021,0.21489771271700633,0.43383873515574745,0.20250356696564378,514.0,0.9465930018416207,0.15928237748180973,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.048556402102225,113
CMTM6,-0.44123833646798993,-0.7340967078258089,0,0.20132873295401824,0.5816011017742837,0,9,816.0,2.0,rest_qc_pass,-,1.2039728043259361,0.7340967078258089,-0.5816011017742837,0.44123833646798993,-0.20132873295401824,891.0,1.6408839779005524,-0.1268562795504263,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.048252586144602,114
IFNGR2,-0.30200011756778083,-0.7327598724240809,0,0.11922727713449717,0.006543205339902646,0,2,603.0,4.0,rest_qc_fail,ontarget_ns,-0.5108256237659905,0.7327598724240809,-0.006543205339902646,0.30200011756778083,-0.11922727713449717,546.0,1.0055248618784531,0.14325705098023245,non-depleting,True,False,False,True,False,True,indeterminate,False,evidence,2.045004045814541,115
SMIM7,-0.6112790354542983,-0.727041101736355,1,0.24160664645169655,0.16627122506608022,0,132,298.0,,rest_absent,absent,,0.727041101736355,-0.16627122506608022,0.6112790354542983,-0.24160664645169655,,,,unknown,False,False,False,True,False,False,indeterminate,False,evidence,2.0311073034082323,116
SERTAD2,-0.2824287122007272,-0.7270002964668834,0,-0.03194448632199899,0.18863701129637847,0,1,523.0,4.0,rest_qc_pass,-,-0.916290731874155,0.7270002964668834,-0.18863701129637847,0.2824287122007272,0.03194448632199899,495.0,0.9116022099447514,0.07938242127996929,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.031008145678427,117
PALS1,-0.3193558154766687,-0.7458538739910439,0,-0.10748373255918602,-0.01784366548130318,0,41,2274.0,6.0,rest_qc_pass,-,1.7917594692280552,0.7458538739910439,0.01784366548130318,0.3193558154766687,0.10748373255918602,1991.0,3.6666666666666665,0.19173903317174526,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.028058154489525,118
LENG9,-0.2959413910007682,-0.7239589472218642,0,0.2221421641415879,0.5345215575596449,0,1,580.0,0.0,rest_qc_fail,ontarget_ns,0.6931471805599453,0.7239589472218642,-0.5345215575596449,0.2959413910007682,-0.2221421641415879,405.0,0.7458563535911602,0.5181309922429473,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,2.02361759807064,119
SLF1,-0.39062018524495284,-0.7197936587247473,0,-0.04367729346644445,0.10616802198232225,0,9,220.0,18.0,rest_qc_fail,distal_offtarget,-0.6418538861723944,0.7197936587247473,-0.10616802198232225,0.39062018524495284,0.04367729346644445,301.0,0.5543278084714549,-0.4522599632350424,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,2.0134958526024,120
PREP,-0.3766697341173748,-0.7175291105896731,0,0.024039058625315572,0.035832653346461046,0,6,685.0,5.0,rest_qc_pass,-,0.15415067982725827,0.7175291105896731,-0.035832653346461046,0.3766697341173748,-0.024039058625315572,737.0,1.3572744014732965,-0.10556063124718064,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0079929493005837,121
DECR1,-0.41285522980954115,-0.8821820463763488,0,-0.01589277963469486,-0.14766294271230232,0,1,467.0,17.0,rest_qc_fail,distal_offtarget,-2.197224577336219,0.8821820463763488,0.14766294271230232,0.41285522980954115,0.01589277963469486,433.0,0.7974217311233885,0.10905552498293701,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,2.004558085091147,122
MRM1,-0.4527690419238451,-0.7764370369094342,0,0.011993314699618582,-0.05511062179017993,0,5,303.0,0.0,rest_qc_fail,ontarget_ns,1.791759469228055,0.7764370369094342,0.05511062179017993,0.4527690419238451,-0.011993314699618582,268.0,0.49355432780847147,0.1770847930151786,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,2.0005297818643726,123
ENG,-0.3544927694781528,-0.714415975095469,0,0.10427044795417478,0.07258398904342972,0,1,1032.0,1.0,rest_qc_pass,-,0.0,0.714415975095469,-0.07258398904342972,0.3544927694781528,-0.10427044795417478,942.0,1.7348066298342542,0.1316440058104709,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0004279594800014,124
TAB1,-0.3762663133416442,-0.7143224893955749,0,0.11913210983566226,0.041450465937191955,0,1,891.0,1.0,rest_qc_pass,-,0.0,0.7143224893955749,-0.041450465937191955,0.3762663133416442,-0.11913210983566226,967.0,1.7808471454880295,-0.1180904579549192,non-depleting,False,False,False,True,False,True,fail,False,evidence,2.0002007871100913,125
RC3H2,-0.2735026666153285,-0.8702977325079628,0,0.020222526289115545,-0.14121564349489227,0,25,498.0,12.0,rest_qc_pass,-,0.6931471805599454,0.8702977325079628,0.14121564349489227,0.2735026666153285,-0.020222526289115545,425.0,0.7826887661141805,0.22868290104301695,non-depleting,False,False,False,True,False,True,fail,False,evidence,1.9932986336541776,126
HPCAL1,-0.47238506001680747,-0.7087590260678354,0,0.09251882469965803,0.4345709676805052,0,1,572.0,2.0,rest_qc_pass,-,-0.4054651081081645,0.7087590260678354,-0.4345709676805052,0.47238506001680747,-0.09251882469965803,438.0,0.8066298342541437,0.38508427717721605,non-depleting,False,False,False,True,False,True,fail,False,evidence,1.9866814451091122,127
