gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,selectivity,efficacy,tolerance_loss,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_evidence,fail_homeostasis,fail_tolerance,safe,reject_reason,window_score,window_rank,loeuf,pli,n_tissues_expressed,n_nonimmune_tissues,max_nonimmune_ntpm,is_ceg,is_neg,lof_intolerant,ubiquitous,systemic_risk
CRLS1,-0.5694495401374042,-0.6884204287796161,5,0.010762161283113,0,835,277.0,111.0,2.010129741789608,0.5694495401374042,-0.010762161283113,309.0,0.569060773480663,-0.1577208618551862,non-depleting,False,False,False,True,False,False,homeostasis,3.951629340490678,85,1.913,1.4706e-05,51.0,45.0,158.4,False,False,False,True,True
HS3ST3B1,-0.2369578012943292,-0.2461127422558046,1,-0.031615383240306,0,221,704.0,2.0,4.304065093204169,0.2369578012943292,0.031615383240306,698.0,1.285451197053407,0.012348392427645,non-depleting,False,False,True,False,False,False,evidence,3.9501460166151774,86,1.548,0.0001675,28.0,22.0,26.6,False,False,False,False,False
FCHO1,-0.2399421559893192,-0.0193239700860782,0,-0.0533844682028135,0,246,249.0,2.0,4.410776047959867,0.2399421559893192,0.0533844682028135,413.0,0.7605893186003683,-0.7299960393513645,non-depleting,True,False,True,False,False,False,evidence,3.938709937319332,87,0.5,0.87183,35.0,29.0,23.8,False,False,True,False,True
RRAGC,-0.3630487258913969,-0.22115678060557,3,0.1203743117830195,0,1319,304.0,49.0,3.2733640101522705,0.3630487258913969,-0.1203743117830195,340.0,0.6261510128913443,-0.1614634226941162,non-depleting,False,False,False,False,False,True,-,3.925863294636597,88,0.546,0.94116,51.0,45.0,34.7,False,False,True,True,True
CCND3,-0.1480828021378419,0.1593474992773619,0,0.0535591135872983,0,200,1404.0,1.0,4.61015772749913,0.1480828021378419,-0.0535591135872983,1443.0,2.657458563535912,-0.0395283641866373,non-depleting,False,False,True,False,False,False,evidence,3.914625498826044,89,0.548,0.929,51.0,45.0,134.3,False,False,True,True,True
GTF3C5,-0.2402950579957514,0.1712609009523221,0,-0.0120053617705887,0,174,66.0,2.0,4.0661736852554045,0.2402950579957514,0.0120053617705887,89.0,0.1639042357274401,-0.4313393116079442,depleting-at-rest,False,False,True,False,False,False,evidence,3.883807937468055,90,1.053,2.7404e-12,51.0,45.0,55.8,True,False,False,True,True
AIFM1,-0.3578529216414362,0.2076746311030569,2,0.1780817500212147,0,998,102.0,38.0,3.243193132518908,0.3578529216414362,-0.1780817500212147,249.0,0.4585635359116022,-1.2875765900965854,depleting-at-rest,False,False,True,False,False,False,evidence,3.879488154656654,91,,,51.0,45.0,77.0,False,False,False,True,True
C11orf54,-0.9446322649241166,-0.5695356936134855,5,0.0404995861643294,0,656,612.0,1045.0,-0.4650446261402585,0.9446322649241166,-0.0404995861643294,710.0,1.3075506445672191,-0.2142873716993927,non-depleting,False,False,False,True,False,False,homeostasis,3.866426865520996,92,1.058,4.6787e-06,51.0,45.0,530.1,False,False,False,True,True
FAM136A,-0.2395480544929284,-0.2005608144651378,1,0.0410591152134688,0,209,195.0,3.0,3.9608131695975777,0.2395480544929284,-0.0410591152134688,178.0,0.3278084714548803,0.1315968827832128,depleting-at-rest,False,False,True,False,False,False,evidence,3.859967018622399,93,1.628,2.5598e-10,51.0,45.0,31.0,False,False,False,True,True
GTF2H1,-0.6476690471845051,-0.5329015213270702,0,0.0604926081013442,0,3,116.0,0.0,1.3862943611198906,0.6476690471845051,-0.0604926081013442,143.0,0.2633517495395948,-0.3018903416508173,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.854322064667139,94,0.416,0.99692,51.0,45.0,25.0,True,False,True,True,True
CCNE1,-0.6258330651029778,-0.9252230546697456,0,-0.1080348803158586,0,17,206.0,1.0,2.197224577336219,0.6258330651029778,0.1080348803158586,785.0,1.445672191528545,-1.930048316595771,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",3.8350960011293673,95,0.366,0.99996,43.0,37.0,29.0,False,False,True,False,True
ICE2,-0.4136283285183256,-0.5610489850377565,0,-0.037585348235284,0,85,534.0,3.0,3.0680529351336165,0.4136283285183256,0.037585348235284,544.0,1.0018416206261511,-0.0267669095627855,non-depleting,False,False,True,False,False,False,evidence,3.829497258652897,96,0.997,1.6005e-14,51.0,45.0,32.5,False,False,False,True,True
RAB21,-0.5354322916473734,-1.2170887911564094,2,-0.0281981117543127,0,128,1059.0,13.0,2.220755074746413,0.5354322916473734,0.0281981117543127,915.0,1.6850828729281768,0.2108589408209317,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",3.814428952279119,97,1.355,0.020636,51.0,45.0,13.5,False,False,False,True,True
EGR2,0.0235227318301182,-0.0930129841170049,4,0.0903798006360291,0,254,641.0,0.0,5.541263545158426,-0.0235227318301182,-0.0903798006360291,595.0,1.0957642725598526,0.107434688423435,non-depleting,False,False,False,False,False,True,-,3.805270086163572,98,0.402,0.9969,49.0,43.0,114.5,False,False,True,True,True
RPUSD3,-0.2626270699317549,-0.0791884410301207,1,-0.1154100888700288,0,1238,568.0,13.0,4.483002552013884,0.2626270699317549,0.1154100888700288,809.0,1.4898710865561695,-0.5102487729252956,non-depleting,False,False,True,False,False,False,evidence,3.800887123306378,99,,,51.0,45.0,70.0,False,False,False,True,True
PANK4,-0.8317684639979455,-0.973206426225538,0,-0.2851623856826604,0,43,73.0,5.0,1.992430164690206,0.8317684639979455,0.2851623856826604,71.0,0.1307550644567219,0.0400774393753351,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.793279977895336,100,0.661,0.00039299,49.0,43.0,31.7,False,False,False,True,True
HEXIM1,-0.3727993215352405,0.1531511553558316,6,0.0460602525657764,1,1358,370.0,65.0,3.0248496721247182,0.3727993215352405,-0.0460602525657764,462.0,0.850828729281768,-0.3203675808997455,non-depleting,False,False,False,False,False,True,-,3.787742246402071,101,0.148,1.0,51.0,45.0,31.1,False,False,True,True,True
C9orf78,-0.3211989951676983,-0.2745581523129598,1,-0.0577229469118375,0,152,35.0,3.0,3.644143560272545,0.3211989951676983,0.0577229469118375,,,,unknown,False,False,True,False,False,False,evidence,3.7294006048873616,102,0.765,0.18242,51.0,45.0,65.5,False,False,False,True,True
GAB2,-0.5885894541055947,-0.7811549945910489,3,-0.1657057730904498,0,56,342.0,3.0,2.6567569067146595,0.5885894541055947,0.1657057730904498,387.0,0.712707182320442,-0.1783372412585124,non-depleting,False,False,False,False,False,True,-,3.725746555431723,103,0.559,0.67215,51.0,45.0,54.0,False,False,True,True,True
TIMM13,-0.6045795421528273,-0.5077624112279961,0,0.261365824935637,0,21,116.0,4.0,1.4816045409242158,0.6045795421528273,-0.261365824935637,109.0,0.2007366482504604,0.0897966703506458,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.724677553144276,104,1.522,0.0023178,51.0,45.0,142.7,True,False,False,True,True
MIPEP,-0.4186869498104165,-0.2986782806829836,5,0.0668600828660967,0,2144,496.0,152.0,2.640456909969682,0.4186869498104165,-0.0668600828660967,866.0,1.594843462246777,-0.8040269043398496,non-depleting,False,False,False,False,False,True,-,3.717066228679398,105,1.182,1.7071e-17,51.0,45.0,23.8,False,False,False,True,True
NDUFB4,-0.6045556497959416,-0.953545832232447,5,-0.1157027235076289,0,229,379.0,24.0,2.219203484054995,0.6045556497959416,0.1157027235076289,431.0,0.7937384898710865,-0.1854900209180065,non-depleting,False,False,False,True,False,False,homeostasis,3.715927336867133,106,1.134,0.0018798,51.0,45.0,887.5,False,False,False,True,True
COMMD5,-0.7424192892424835,-0.7082488800128206,4,-0.4225963701655502,0,222,142.0,7.0,3.327730229780283,0.7424192892424835,0.4225963701655502,215.0,0.3959484346224677,-0.5984457300847782,depleting-at-rest,False,False,False,False,False,True,-,3.707168867767756,107,1.753,3.5636e-06,51.0,45.0,21.9,False,False,False,True,True
QRSL1,-0.5781951281992292,-1.092656803474663,7,-0.1603817210307852,1,269,439.0,18.0,2.6539829798319348,0.5781951281992292,0.1603817210307852,630.0,1.160220994475138,-0.5211308888519207,non-depleting,False,False,False,False,False,True,-,3.700902748105954,108,1.107,4.037e-15,51.0,45.0,19.9,False,False,False,True,True
OAZ3,-0.1064886941987404,-0.1067953007547737,0,-0.1239918596422505,0,215,607.0,0.0,5.375278407684165,0.1064886941987404,0.1239918596422505,860.0,1.583793738489871,-0.5026401433337783,non-depleting,False,False,True,False,False,False,evidence,3.6936520866970346,109,,,41.0,38.0,224.4,False,False,False,False,False
STARD7,-0.2104314499611463,-0.128151882877021,0,0.0012426538528822,0,149,401.0,2.0,3.9120230054281455,0.2104314499611463,-0.0012426538528822,469.0,0.8637200736648251,-0.2259856860604562,non-depleting,False,False,True,False,False,False,evidence,3.6888407205548734,110,0.956,1.0304e-06,51.0,45.0,189.7,False,False,False,True,True
FLCN,-0.2578546396138738,-0.2237420838989779,2,-0.0323356640576571,0,408,376.0,8.0,3.816490578706583,0.2578546396138738,0.0323356640576571,301.0,0.5543278084714549,0.3209691749179353,non-depleting,False,False,True,False,False,False,evidence,3.683914944411038,111,0.488,0.98883,51.0,45.0,65.1,False,False,True,True,True
JTB,-0.5841048362561295,-0.589859149926186,1,-0.394984677910844,0,59,79.0,0.0,4.0943445622221,0.5841048362561295,0.394984677910844,131.0,0.2412523020257826,-0.7296422533603474,depleting-at-rest,False,False,True,False,False,False,evidence,3.670065776347601,112,0.822,0.063939,51.0,45.0,224.9,False,False,False,True,True
EIF4E2,-0.36847094002754,-0.8836737448076852,3,0.1879125555039912,0,35,509.0,1.0,2.8903717578961645,0.36847094002754,-0.1879125555039912,674.0,1.2412523020257826,-0.4050829351061631,non-depleting,False,False,False,False,False,True,-,3.66842735316428,113,0.727,0.079615,51.0,45.0,144.8,False,False,False,True,True
SLC25A28,-0.3373083763613352,-0.4682449337600597,3,0.0946297182065482,0,142,274.0,6.0,3.016934481204593,0.3373083763613352,-0.0946297182065482,293.0,0.5395948434622467,-0.0967247714617211,non-depleting,False,False,False,False,False,True,-,3.6171942120317366,114,0.576,0.84978,51.0,45.0,96.1,False,False,True,True,True
LSS,-0.3412193591240783,-0.1345446698924631,0,-0.1467943565556788,0,153,165.0,2.0,3.93834031374552,0.3412193591240783,0.1467943565556788,105.0,0.1933701657458563,0.6520766965796931,depleting-at-rest,False,False,True,False,False,False,evidence,3.613757671203717,115,1.051,3.5515e-27,51.0,45.0,56.3,False,False,False,True,True
CNOT4,-0.5135733942219414,-0.7579720875329252,5,0.0747592622862649,0,958,294.0,143.0,1.8960777753074376,0.5135733942219414,-0.0747592622862649,351.0,0.6464088397790055,-0.2556548754681962,non-depleting,False,False,False,True,False,False,homeostasis,3.608161513348813,116,0.237,1.0,51.0,45.0,21.1,False,False,True,True,True
MEX3D,-0.5310339789724273,-0.7083515706058782,1,-0.0249534611766317,0,13,282.0,1.0,1.945910149055313,0.5310339789724273,0.0249534611766317,262.0,0.4825046040515653,0.1061283508613431,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.606721315982014,117,1.799,0.023505,49.0,44.0,73.9,False,False,False,True,True
COLGALT1,-0.2594338548599131,-0.1008261099439469,1,-0.0789622179610747,0,326,446.0,5.0,3.9982007016691994,0.2594338548599131,0.0789622179610747,548.0,1.0092081031307552,-0.2971321830402221,non-depleting,False,False,True,False,False,False,evidence,3.602514546420377,118,1.022,1.6088e-12,50.0,44.0,31.6,False,False,False,True,True
PGAP2,-0.6838018587332377,-1.1227702494472038,5,-0.4706050755141704,0,230,103.0,4.0,3.8329797980876927,0.6838018587332377,0.4706050755141704,106.0,0.1952117863720073,-0.0414199273799807,depleting-at-rest,False,False,False,False,False,True,-,3.578531983813513,119,0.872,0.00010542,51.0,45.0,204.2,False,False,False,True,True
NDUFA6,-0.1519636979192667,-0.0250226263638459,1,0.0797638487106966,0,245,336.0,3.0,4.119037174812472,0.1519636979192667,-0.0797638487106966,427.0,0.7863720073664825,-0.3457748368417301,non-depleting,False,False,True,False,False,False,evidence,3.570251626983823,120,1.524,0.0010061,51.0,45.0,260.0,False,False,False,True,True
AUP1,-0.3147876710423788,-0.2178475855748287,0,0.2162832872394902,0,241,665.0,10.0,3.091042453358316,0.3147876710423788,-0.2162832872394902,732.0,1.3480662983425415,-0.1384893078954905,non-depleting,False,False,True,False,False,False,evidence,3.567361580881492,121,0.759,2.1845e-05,51.0,45.0,124.9,False,False,False,True,True
SUGT1,-0.5026616024073813,-0.3295655752680344,2,0.0009718583928996,0,390,50.0,58.0,1.891170116079646,0.5026616024073813,-0.0009718583928996,58.0,0.1068139963167587,-0.2141248053528475,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.5539004568715638,122,0.347,0.99996,51.0,45.0,36.7,False,False,True,True,True
COX19,-0.3432823727981122,-0.0539531643419466,2,0.0475459558712122,0,484,150.0,26.0,2.888312024933154,0.3432823727981122,-0.0475459558712122,182.0,0.3351749539594843,-0.2789759497028155,depleting-at-rest,False,False,True,False,False,False,evidence,3.550011540727968,123,1.911,0.00073049,51.0,45.0,9.5,False,False,False,True,True
SLC5A3,-0.3321443048765966,-0.2281242611724052,1,-0.2313173664608021,0,170,212.0,1.0,4.448516375942715,0.3321443048765966,0.2313173664608021,331.0,0.6095764272559853,-0.6427669522440185,non-depleting,False,False,True,False,False,False,evidence,3.544187782978929,124,0.373,0.99994,51.0,45.0,27.1,False,False,True,True,True
HCCS,-0.967537910590042,-0.5085476133702855,8,-0.2119149970558473,0,1231,80.0,906.0,0.3062516939783286,0.967537910590042,0.2119149970558473,247.0,0.4548802946593002,-1.6264391366973152,depleting-at-rest,False,False,False,True,False,False,homeostasis,3.529196209822045,125,,,51.0,45.0,60.4,False,False,False,True,True
HK2,-0.1816089648970013,-0.5117235493839192,0,0.0770072320838167,0,236,1363.0,4.0,3.858622228701031,0.1816089648970013,-0.0770072320838167,1315.0,2.421731123388582,0.0517227626255447,non-depleting,False,False,True,False,False,False,evidence,3.515677337151057,126,0.573,0.015191,50.0,44.0,133.5,False,False,True,True,True
CARD11,-0.9454453918598514,-0.6194404028838417,1,-0.3609118690047332,0,408,29.0,101.0,1.3887423427585317,0.9454453918598514,0.3609118690047332,69.0,0.1270718232044199,-1.250543461650597,depleting-at-rest,True,False,True,True,False,False,"evidence,homeostasis",3.5134169244645315,127,0.364,1.0,36.0,30.0,17.3,False,False,True,False,True
COMMD7,-0.6042613395686158,-0.8886899147873513,5,-0.3781030845196993,0,113,610.0,2.0,3.6375861597263857,0.6042613395686158,0.3781030845196993,741.0,1.3646408839779005,-0.2806642998555852,non-depleting,False,False,False,False,False,True,-,3.5072490776170127,128,1.148,8.5558e-09,51.0,45.0,62.3,False,False,False,True,True
VAV1,-1.3378419084573094,-2.5339242254095384,21,-1.1345328777843988,4,3575,321.0,70.0,3.91932025925209,1.3378419084573094,1.1345328777843988,414.0,0.7624309392265194,-0.3670574703770221,non-depleting,False,False,False,False,True,False,tolerance,3.5049073303216955,129,0.353,1.0,47.0,41.0,12.6,False,False,True,True,True
POLRMT,-0.7590170413935795,-0.8038687036813849,2,0.1734759272748515,0,153,174.0,124.0,0.208638865111328,0.7590170413935795,-0.1734759272748515,221.0,0.4069981583793738,-0.3449590635427033,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.5021098727821567,130,1.261,3.1458999999999998e-43,51.0,45.0,65.8,True,False,False,True,True
CENPE,-0.8909321898783461,-0.8738476085902467,3,-0.5453431816948261,0,71,53.0,3.0,2.8903717578961645,0.8909321898783461,0.5453431816948261,,,,unknown,False,False,False,False,False,True,-,3.487123726352648,131,0.452,0.99954,16.0,10.0,3.9,False,False,True,False,True
MUS81,-0.8340069372073434,-0.9400702579923208,0,0.2348709152215739,0,2,96.0,3.0,-0.2876820724517808,0.8340069372073434,-0.2348709152215739,76.0,0.1399631675874769,0.3370349872775706,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.4839039352406145,132,1.117,7.2527e-22,51.0,45.0,35.6,False,False,False,True,True
COX18,-0.0562988873695252,-0.016624095270792,1,0.0587611566972007,0,398,599.0,3.0,4.602667055769973,0.0562988873695252,-0.0587611566972007,682.0,1.2559852670349907,-0.1872157362353868,non-depleting,False,False,True,False,False,False,evidence,3.483144305902756,133,1.683,1.633e-14,7.0,7.0,1.4,False,False,False,False,False
EML2,-0.5225273485415594,-0.8670410096947085,3,0.2773131009962299,0,309,412.0,59.0,1.6422277352570918,0.5225273485415594,-0.2773131009962299,397.0,0.7311233885819521,0.0535053300402606,non-depleting,False,False,False,True,False,False,homeostasis,3.462406314852255,134,0.845,1.1206e-13,51.0,45.0,51.7,False,False,False,True,True
PGAM1,-0.8152989785814282,-1.3010466751823075,2,-0.2195417523306789,0,60,126.0,17.0,1.2205021062771468,0.8152989785814282,0.2195417523306789,135.0,0.2486187845303867,-0.0995356735509144,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",3.4608358834650987,135,1.344,3.6048e-07,51.0,45.0,429.6,True,False,False,True,True
EMILIN2,-0.4117717859141814,-0.7600204629187625,0,-0.0125988048536527,0,10,557.0,0.0,2.3978952727983707,0.4117717859141814,0.0125988048536527,620.0,1.141804788213628,-0.1545908879342057,non-depleting,False,False,True,False,False,False,evidence,3.4457902080734053,136,1.048,8.4585e-21,39.0,33.0,71.6,False,False,False,False,False
PDCD5,-0.2424853462490684,-0.0684546913097052,2,0.2513535479520449,0,902,385.0,30.0,3.371735348931839,0.2424853462490684,-0.2513535479520449,483.0,0.8895027624309392,-0.3271647432535094,non-depleting,False,False,True,False,False,False,evidence,3.438934037787753,137,1.838,2.5673e-07,51.0,45.0,238.3,False,False,False,True,True
GTPBP10,0.1184183144725528,0.1371430578438248,1,-0.02847361817628,0,1004,513.0,2.0,5.814130531825066,-0.1184183144725528,0.02847361817628,650.0,1.1970534069981584,-0.3414808923087629,non-depleting,False,False,True,False,False,False,evidence,3.43015326988682,138,1.277,0.0015134,51.0,45.0,17.5,False,False,False,True,True
YIPF3,-0.1626073625567243,0.0190164593238709,0,0.0404985295643614,0,187,361.0,3.0,3.8501476017100575,0.1626073625567243,-0.0404985295643614,470.0,0.8655616942909761,-0.3806619196778286,non-depleting,False,False,True,False,False,False,evidence,3.421240834230629,139,0.627,0.17804,51.0,45.0,146.2,False,False,False,True,True
