target_contrast_gene_name,naive_suppression,tolerance_suppression,stim_de_genes,n_cells_target,rest_de_genes,is_core_essential,is_iei,rank,in_top,matched_background
ZNF518B,0.8746711717320004,0.4602900134756549,2,357.0,2.0,False,False,317,False,False
FBXO11,0.8739460415422701,1.4339103179361588,107,859.0,47.0,False,False,318,False,False
CENPE,0.8738476085902467,0.5415458859782617,71,53.0,,False,False,319,False,False
C14orf28,0.8737316995087476,0.7724041003048652,1,629.0,2.0,False,False,320,False,False
DNAJA4,0.8733916325962088,-0.012922979637203211,5,206.0,6.0,False,False,321,False,False
PARP15,0.8706892454881382,0.6176226174491339,3,324.0,4.0,False,False,322,False,False
ZFYVE1,0.8705970195318238,1.138021245195115,9,358.0,8.0,False,False,323,False,False
RC3H2,0.8702977325079628,0.14121564349489224,25,498.0,12.0,False,False,324,False,False
ASCC2,0.8700099893952914,0.9801530489559135,12,455.0,29.0,False,False,325,False,False
DNAJA1,0.8691654324456018,0.7566922488793023,5,437.0,3.0,False,False,326,False,False
EML2,0.8670410096947088,-0.6271012251589262,309,412.0,59.0,False,False,327,False,False
BBS1,0.8667672236530111,-0.014416935207237722,3,504.0,2.0,False,False,328,False,False
TDRKH,0.8667269883017668,-0.2511520018418547,3,473.0,2.0,False,False,329,False,False
FPGS,0.8662418831617476,1.1557586564896514,109,302.0,9.0,False,False,330,False,False
PFKFB3,0.8650930350992488,0.7038156572378591,2,750.0,2.0,False,False,331,False,False
CYFIP1,0.864107394640621,1.2642037952303993,3,578.0,1.0,False,False,332,False,False
RWDD2B,0.8632763263248755,0.9478964328956496,1,624.0,190.0,False,False,333,False,False
FXR1,0.8632342433258123,0.6940000135163271,3,367.0,14.0,False,False,334,False,False
EFHD2,0.8618672873366279,0.9943844594660634,63,168.0,50.0,False,False,335,False,False
HUWE1,0.860855153659673,1.0001373174234456,2,433.0,688.0,False,False,336,False,False
SLC10A7,0.8602798116832369,0.18854679333441393,2,181.0,9.0,False,False,337,False,False
CCNB1,0.8552741736716898,0.6338556586886837,1,810.0,4.0,False,False,338,False,False
TANK,0.8549835185180749,1.5714204367507758,33,356.0,10.0,False,False,339,False,False
TIMP1,0.8548562566877722,1.2256283171596634,101,156.0,6.0,False,False,340,False,False
UTP23,0.8541600182938309,0.6390056906516314,171,88.0,44.0,False,False,341,False,False
DNAJC19,0.853992848596688,0.989700102106355,7,818.0,6.0,False,False,342,False,False
MED25,0.8535509247971143,0.457274547439525,2,824.0,3.0,False,False,343,False,False
CLK4,0.8531463539408339,0.4932180953556036,2,505.0,3.0,False,False,344,False,False
MKLN1,0.8526582356905915,0.7486102524205643,2,288.0,1.0,False,False,345,False,False
SLAMF6,0.8517188211373479,0.6985131208254569,1,702.0,38.0,False,False,346,False,False
ARHGEF2,0.8504503549946967,0.49570125870976245,2,1067.0,3.0,False,False,347,False,False
CTTN,0.8499488392234114,0.9313191134531374,13,579.0,20.0,False,False,348,False,False
PWWP2A,0.849578762183199,0.4670516350802433,2,312.0,2.0,False,False,349,False,False
ZNF343,0.8489274800645085,0.19065445260823058,9,561.0,5.0,False,False,350,False,False
ST3GAL5,0.8486198386266193,0.7002934258788291,1,571.0,1.0,False,False,351,False,False
TRAF6,0.84838344217784,0.17439675008710054,33,225.0,0.0,False,False,352,False,False
MICAL3,0.8471900626330101,-0.010454841370610899,4,442.0,2.0,False,False,353,False,False
ZNF106,0.8467875708333139,0.04303326920222528,6,939.0,4.0,False,False,354,False,False
RUSF1,0.8456874287689583,-0.24923642988999012,2,647.0,2.0,False,False,355,False,False
GGA2,0.8456481309719815,0.9294786502158462,3,726.0,2.0,False,False,356,False,False
OGA,0.8454943849142,0.20126393948212848,6,49.0,39.0,False,False,357,False,False
GINM1,0.8437109323029579,0.3287182823851989,2,210.0,8.0,False,False,358,False,False
EGR3,0.8432150954127854,0.17004626567903613,2,470.0,11.0,False,False,359,False,False
SP140L,0.8425152593867269,0.20757944440205112,2,663.0,1170.0,False,False,360,False,False
TPP2,0.8423533374880405,0.24750498204923618,24,180.0,3.0,False,True,361,False,False
SLC9B2,0.8422159002128164,0.8566423865238595,2,328.0,13.0,False,False,362,False,False
EVI2A,0.8411985607140721,0.86397040850679,3,647.0,2.0,False,False,363,False,False
PDCL,0.8406729754037789,1.1851330613824853,1502,440.0,753.0,False,False,364,False,False
PNMA1,0.8397050361934995,0.5318502299317527,3,295.0,3.0,False,False,365,False,False
DHRS13,0.8385830476935925,0.6365214775454883,1,815.0,3.0,False,False,366,False,False
DEPDC5,0.8377088701787283,-0.05910635096163132,1,596.0,70.0,False,False,367,False,False
ZNF507,0.8374997066021207,0.4925710871008549,72,469.0,16.0,False,False,368,False,False
VLDLR,0.8374801669529729,0.5860567999564441,3,808.0,8.0,False,False,369,False,False
C1R,0.8369856363407921,0.5760970101873473,2,1433.0,0.0,False,True,370,False,False
ABCC5,0.836915732091415,0.117251463879413,1,399.0,1.0,False,False,371,False,False
TRIM52,0.8362507513068351,0.2439960523009922,1,1138.0,3.0,False,False,372,False,False
INSIG1,0.8362259889687365,0.6795949581558978,731,299.0,22.0,False,False,373,False,False
IL10RA,0.8357856712563786,0.6682707492174589,3,592.0,3.0,False,True,374,False,False
LZTS2,0.8341636310334284,0.45580119269214986,1,455.0,2.0,False,False,375,False,False
TRIM14,0.8339031328587686,0.8946235142100838,21,251.0,139.0,False,False,376,False,False
FBXL3,0.8335547168638568,0.2076205610082248,65,486.0,211.0,False,False,377,False,False
UBQLN4,0.8330440584102297,0.07674053659883082,23,366.0,13.0,False,False,378,False,False
CIT,0.8329740344991803,-0.22558677824026174,35,254.0,74.0,False,False,379,False,False
RCOR1,0.831765289404406,0.4151384715505337,726,1105.0,293.0,False,False,380,False,False
NEK4,0.8312453417340377,-0.33501896053931446,6,165.0,8.0,False,False,381,False,False
NRP2,0.8293390723461882,0.5302584934597432,3,1105.0,0.0,False,False,382,False,False
AKAP11,0.8290931888153827,0.26495673885560644,3,191.0,1.0,False,False,383,False,False
P4HTM,0.8284818801116259,0.12409540570895716,4,328.0,2.0,False,False,384,False,False
OTUD6B,0.8281530956884954,0.3596749789244654,13,158.0,16.0,False,False,385,False,False
FHIP2A,0.8281401141387584,0.9012211689070695,14,216.0,13.0,False,False,386,False,False
DTD2,0.8280559377243087,-0.18232987915771684,2,406.0,3.0,False,False,387,False,False
PRPF40B,0.8278309727064662,0.4578533910346605,1,616.0,0.0,False,False,388,False,False
F11R,0.8268161327871216,0.4842813350845893,1,490.0,2.0,False,False,389,False,False
TBC1D17,0.826607795553327,0.6163880926354844,2,663.0,2.0,False,False,390,False,False
CHST11,0.8261884076217205,0.8556893358990904,4,486.0,6.0,False,False,391,False,False
NAA40,0.8256666166627836,0.03192887326113041,237,745.0,89.0,False,False,392,False,False
ZNF550,0.8244367668994242,0.42594657001674235,4,481.0,3.0,False,False,393,False,False
TMEM267,0.8242893911446574,0.7777302268517682,2,799.0,3.0,False,False,394,False,False
DCUN1D1,0.8238934468056309,0.27827278136214734,6,377.0,13.0,False,False,395,False,False
YY1,0.8236788386423753,1.243290593482988,474,531.0,510.0,True,False,396,False,False
TPST2,0.8235759367612897,1.2839749615896183,77,180.0,2.0,False,False,397,False,False
ZNF284,0.8235494968938073,0.07580142543895645,2,2874.0,2.0,False,False,398,False,False
CAMK1,0.8228331231491803,-0.06836058624268014,61,256.0,46.0,False,False,399,False,False
RAB3A,0.8228261787301814,0.10538460821254002,1,492.0,0.0,False,False,400,False,False
PIGM,0.8226458417740233,-0.26640383583189053,1,545.0,1.0,False,False,401,False,False
USP24,0.8219676712945853,-0.09416640638882501,149,519.0,5.0,False,False,402,False,False
DIAPH2,0.8215619841828369,0.6945764657787856,1,615.0,2.0,False,False,403,False,False
SYNE2,0.8211653023958043,0.24255793540734713,1,1819.0,1.0,False,False,404,False,False
MAPK1IP1L,0.8206572153148706,-0.4250018647005629,4,375.0,3.0,False,False,405,False,False
TMEM35B,0.8201028297437741,1.176115627585473,4,581.0,4.0,False,False,406,False,False
B3GALT4,0.8190944142955013,-0.07846020115369708,1,519.0,1.0,False,False,407,False,False
FNIP2,0.8180061163496275,0.5305284814526973,2,159.0,1.0,False,False,408,False,False
SAMTOR,0.8174774554329187,-0.3916899189649364,17,974.0,6.0,False,False,409,False,False
PIK3CD,0.815774417909653,0.4778598930226398,33,470.0,8.0,False,True,410,False,False
CCNT2,0.8146158238902285,1.1624533023049834,4,410.0,4.0,False,False,411,False,False
SEC14L2,0.8145390384354966,1.0887570229871875,102,604.0,1141.0,False,False,412,False,False
COMMD2,0.8143508628384675,0.47959606618417144,14,354.0,1.0,False,False,413,False,False
VSIR,0.814274920166074,0.4418772392034329,3,344.0,2.0,False,False,414,False,False
USP38,0.8139016034987487,-0.11499474361893,2,660.0,4.0,False,False,415,False,False
COX14,0.8138011907121315,0.35657968166953447,38,77.0,3.0,False,False,416,False,False
EFR3A,0.8137561797142385,1.1805508040341743,13,59.0,1183.0,False,False,417,False,False
TSTD2,0.8135780284811794,0.9210847759218728,204,128.0,356.0,False,False,418,False,False
FUNDC1,0.8130658291507505,1.3218695992794685,14,137.0,2.0,False,False,419,False,False
TSN,0.8129246383740484,0.8160090628891291,2,483.0,2.0,False,False,420,False,False
ZNF512B,0.8115976729773169,1.2633673948537538,3,585.0,493.0,False,False,421,False,False
NRROS,0.8106051457300252,0.8496545513884832,1,1062.0,1.0,False,False,422,False,False
ID2,0.8102197612028049,1.8241349716069477,499,196.0,431.0,False,False,423,False,False
CAPN1,0.8101513603226282,0.4454965356723204,2,587.0,1.0,False,False,424,False,False
RCN1,0.8100875654902778,0.1331885010508943,2,170.0,176.0,False,False,425,False,False
ZFP82,0.8093937279507247,1.084145357730711,12,678.0,13.0,False,False,426,False,False
CCDC28A,0.8084550994337557,0.6390884299193845,1,103.0,0.0,False,False,427,False,False
PPP3CA,0.807985185425532,0.1083251279516935,1,388.0,2.0,False,False,428,False,False
GDI1,0.8077692198941538,0.21446514100222627,19,275.0,8.0,False,False,429,False,False
KCNC4,0.807624820240056,0.27491096978800905,1,485.0,0.0,False,False,430,False,False
CCNB1IP1,0.8075375804033837,0.2635365125671626,6,283.0,1.0,False,False,431,False,False
GFM1,0.8058706342423744,0.8448233109902383,7,578.0,8.0,False,False,432,False,False
NPEPPS,0.8055913022374327,0.5430981888186641,2,259.0,97.0,False,False,433,False,False
UCK2,0.8051442697895838,0.34460876665581397,2,509.0,28.0,False,False,434,False,False
DENND4B,0.8046058176371208,1.2788412645964056,5,890.0,8.0,False,False,435,False,False
YOD1,0.8042381575049504,0.3526723575447966,1,297.0,2.0,False,False,436,False,False
POLRMT,0.8038687036813849,-0.2841794247805159,153,174.0,124.0,False,False,437,False,False
NFAT5,0.8034654877931484,1.1129197087363303,2,555.0,1624.0,False,True,438,False,False
ZNF90,0.8029437704988486,0.7921799876308969,2,862.0,4.0,False,False,439,False,False
UBB,0.8025840083661512,0.8067872810458839,1,439.0,1.0,False,False,440,False,False
ATP7A,0.8019322856242912,0.22224034767105197,11,547.0,3.0,False,False,441,False,True
AIFM2,0.8009787759863062,0.42171624000004027,1,783.0,1.0,False,False,442,False,False
PFDN1,0.7978906690812608,0.26795680345546685,6,407.0,7.0,False,False,443,False,False
C3orf38,0.7962414888933509,0.5363261505656971,2,325.0,1.0,False,False,444,False,False
LZTR1,0.7949353228294693,0.7409939215155279,6,184.0,1.0,False,False,445,False,False
ZNF24,0.7947177487690568,0.3053724938925061,1,201.0,2.0,False,False,446,False,False
RLF,0.7946158243874609,0.7099898593211323,12,358.0,3.0,False,False,447,False,False
SNU13,0.7944038404458797,0.5265907002390137,182,179.0,1.0,False,False,448,False,False
OGFR,0.7930197162200969,0.705137095937514,1,741.0,4.0,False,False,449,False,False
C1orf35,0.7927527251121876,0.441384587244563,2,267.0,4.0,False,False,450,False,False
LANCL2,0.7926732000384332,0.7084210852356023,9,862.0,5.0,False,False,451,False,False
HMSD,0.7918492640361723,0.827592148190026,2,511.0,4.0,False,False,452,False,False
KIF2C,0.7912882417671402,0.745912618074008,1,779.0,1.0,False,False,453,False,False
ABHD14B,0.7912215838844839,0.715076170694511,4,1480.0,10.0,False,False,454,False,False
GLMN,0.791071972358534,0.7538676837705898,5,37.0,,False,False,455,False,False
MT1X,0.7910469871776634,0.5877211126161435,2,522.0,1.0,False,False,456,False,False
ZNF394,0.7907485282630854,0.5716037583470651,2,909.0,7.0,False,False,457,False,False
H3-3B,0.7906157093843141,0.994622944294141,1,449.0,1.0,False,False,458,False,False
CIAO1,0.7893385799467528,0.4431760936456212,15,293.0,8.0,False,False,459,False,False
TOMM70,0.7890417128273212,-0.010471531821215876,60,132.0,3.0,False,False,460,False,False
ZSCAN22,0.7885469352502341,0.4393863607654938,4,791.0,2.0,False,False,461,False,False
ZNF451,0.7876153494227017,1.0125346408900746,2,649.0,1.0,False,False,462,False,False
TBC1D13,0.7870124209921133,0.012202997946452434,1,610.0,1.0,False,False,463,False,False
PSMC3IP,0.7862396034900256,0.765472407661737,2,310.0,1.0,False,False,464,False,False
DERL3,0.7856132494902144,1.4638279985793972,3,508.0,7.0,False,False,465,False,False
TES,0.7843719169511385,0.11758153654208514,1,1044.0,3.0,False,False,466,False,False
KPNA2,0.7842455885021654,0.7593267085202204,5,1388.0,1.0,False,False,467,False,False
CFAP97,0.7834338246125243,0.6595776740445563,3,454.0,601.0,False,False,468,False,False
ZCCHC8,0.7832789371181125,0.8395815010135809,128,191.0,42.0,False,False,469,False,False
SLC35E3,0.7831727953872891,1.0519066197724554,20,683.0,39.0,False,False,470,False,False
EMB,0.7827974951356849,1.419445113017959,46,541.0,9.0,False,False,471,False,False
SCAF4,0.7827064971691957,-0.2993628361795167,600,377.0,167.0,False,False,472,False,False
HMGB2,0.7825760487600703,0.9774431182169825,22,613.0,6.0,False,False,473,False,False
MAGED2,0.7820804612258189,0.6273051182696668,7,352.0,6.0,False,False,474,False,False
ZDHHC18,0.7816952099728147,0.9284292606431737,16,710.0,8.0,False,False,475,False,False
ZNF576,0.7813646308100258,-0.10292683627590017,2,529.0,3.0,False,False,476,False,False
GAB2,0.781154994591049,0.27360044940329903,56,342.0,3.0,False,False,477,False,False
MADD,0.780547036912933,1.0542864754446732,4,554.0,2.0,False,False,478,False,False
RAB11FIP2,0.7800639937441926,1.517539687804968,1,482.0,1.0,False,False,479,False,False
USF1,0.7799402740909278,1.2804703278455856,10,760.0,5.0,False,False,480,False,False
CCNA1,0.779912135019255,0.8028635320431936,2,408.0,0.0,False,False,481,False,False
NPDC1,0.7797849508716505,0.7965583827714345,19,242.0,1.0,False,False,482,False,False
KDM8,0.7796707149766368,1.2695520178918611,120,208.0,109.0,False,False,483,False,False
IL2RA,0.7790549415098468,0.34949633224494714,25,351.0,10.0,False,True,484,False,False
MKNK1,0.7787921563206809,0.004373564408136854,5,247.0,3.0,False,False,485,False,False
DCXR,0.7787092252682305,0.1417313757750257,4,863.0,1.0,False,False,486,False,False
CCNG1,0.7764635524681784,0.8734329326309634,2,399.0,1.0,False,False,487,False,False
MRM1,0.7764370369094343,0.05511062179017993,5,303.0,0.0,False,False,488,False,False
CYB5R3,0.7761992992350919,-0.016814622316155284,2,199.0,3.0,False,False,489,False,False
FKBP11,0.7758463833919814,0.5381857475957812,8,511.0,3.0,False,False,490,False,False
OTUD7B,0.7756290594301027,0.7103252887984886,4,678.0,2.0,False,False,491,False,False
SLC20A1,0.7756210988568119,-0.05691897298957839,4,462.0,3.0,False,False,492,False,False
ACAD9,0.7755275243435543,-0.4561303893177967,607,688.0,1.0,False,False,493,False,False
SELENOO,0.7754231228133913,0.5648440105935651,1,987.0,1.0,False,False,494,False,False
ATAD3B,0.7752710362834405,0.6914748452853304,1,315.0,1.0,False,False,495,False,False
RAD21,0.7732745426637283,0.9008776166330473,39,293.0,1.0,False,False,496,False,False
PACC1,0.7729750439883089,-0.31849948126146277,8,308.0,3.0,False,False,497,False,False
PDCD4,0.7729449527056808,0.6015629669771183,4,520.0,6.0,False,False,498,False,False
RHOT2,0.7722664358142695,0.7225793107583245,3,331.0,4.0,False,False,499,False,False
CTBS,0.7716881969162883,0.3044306389217948,3,622.0,2.0,False,False,500,False,False
SLC27A2,0.771631109781459,-0.08065967928331783,1,592.0,1.0,False,False,501,False,False
CPOX,0.7702805861828298,0.8936476211809534,13,233.0,326.0,False,False,502,False,False
CBX1,0.7699460682807829,0.29189326435820434,7,390.0,1.0,False,False,503,False,False
ZNF559,0.7697064663592809,-0.2884921634848501,14,120.0,6.0,False,False,504,False,False
ST3GAL4,0.7694894694393785,0.2952430831997985,1,495.0,3.0,False,False,505,False,False
SLC35G1,0.7693702643065523,0.8071071206035905,1,1348.0,1.0,False,False,506,False,False
PARP8,0.7687466001336547,-0.3092381075476267,5,743.0,15.0,False,False,507,False,False
CDCA3,0.7677227986314559,1.4751783839917603,70,251.0,127.0,False,False,508,False,False
ATP5PO,0.767246690605662,-0.47113171749008054,1157,302.0,423.0,False,False,509,False,False
GOSR1,0.7670672562982022,0.5902390769544422,5,324.0,1.0,False,False,510,False,False
F5,0.7670334940421545,0.6751908594103335,9,1098.0,4.0,False,False,511,False,False
CCNL1,0.7668651917090739,0.5323458180666989,4,742.0,3.0,False,False,512,False,False
ZNF567,0.7665429158839485,0.39753823775415853,2,601.0,1.0,False,False,513,False,False
CD80,0.7664090977461554,0.667710762655244,3,614.0,1.0,False,False,514,False,False
FAN1,0.7663492107847809,0.09787531797683816,2,622.0,3.0,False,False,515,False,False
RNF19A,0.7660093791664114,1.0882765997165866,4,619.0,2.0,False,False,516,False,False
ZNF493,0.7659952108147896,0.7842473982823038,1,389.0,1.0,False,False,517,False,False
SLC35C2,0.7650028473239358,0.0917953729722212,1,454.0,673.0,False,False,518,False,False
SETD7,0.7643153023956009,1.475600820741509,69,221.0,0.0,False,False,519,False,False
KIF3A,0.7616359203899647,-0.08338796696841257,1,800.0,1.0,False,False,520,False,False
MAU2,0.7615900061267737,1.273341993838333,113,819.0,428.0,False,False,521,False,False
RAB2B,0.7612460098288277,0.8631366567077379,65,427.0,23.0,False,False,522,False,False
IRF2BP2,0.7607923020412133,0.7674337227523381,20,883.0,1.0,False,True,523,False,False
EMILIN2,0.7600204629187624,-0.03159378357778074,10,557.0,0.0,False,False,524,False,False
RDH13,0.7597313021665548,0.1151051385530652,10,344.0,34.0,False,False,525,False,False
ERF,0.7592791537180764,-0.9377968555200942,3,180.0,52.0,False,False,526,False,False
