gene_name,naive_suppression,abs_score,is_suppressor,z_l2,z_l2_raw,in_top,in_induction_top,stim_downstream,stim_de_genes,rest_downstream,rest_de_genes,has_rest_row,rest_qc_pass,homeostasis_cost,tolerance_suppression,is_iei,n_cells_target
PIM2,0.31939418363715577,0.31939418363715577,True,105.43704541232124,105.87033055744293,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.32901853998674374,0.0,740.0
PIM3,0.9784350325475426,0.9784350325475426,True,109.48494776819844,110.08846872879028,False,False,7.0,8.0,3.0,3.0,True,False,-0.6931471805599452,0.9254467280861215,0.0,149.0
PIN1,0.6083239287340539,0.6083239287340539,True,108.89858695142968,109.35255254781734,False,False,16.0,17.0,,,False,,,0.24688688752035615,0.0,66.0
PIN4,0.5703410507256012,0.5703410507256012,True,97.0744340612606,97.67951987704376,False,False,2.0,3.0,5.0,6.0,True,True,0.6931471805599452,0.0462435117372028,0.0,479.0
PINK1,-0.12144456250952324,0.12144456250952324,False,101.63125353880676,102.08848725315032,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,-1.2078784403387546,0.0,609.0
PIP4K2B,0.964572970361388,0.964572970361388,True,112.53523633041932,113.44555238435947,False,False,11.0,12.0,19.0,20.0,True,True,0.5108256237659905,0.9883875618721488,0.0,169.0
PIP4K2C,0.37617049374627576,0.37617049374627576,True,96.3278685236105,96.92047970140908,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.12535360154841035,0.0,509.0
PIP5K1A,1.1554632217605916,1.1554632217605916,True,112.01205815871111,116.22224430995362,False,False,6.0,7.0,5.0,6.0,True,True,-0.15415067982725827,-0.15143236100457325,0.0,1564.0
PIP5K1C,0.4313215076793865,0.4313215076793865,True,95.95276691647936,96.6561111199528,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,-0.35235218282559305,0.0,532.0
PIR,0.20151443920353118,0.20151443920353118,True,99.92478997312064,100.80462877773049,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.883144437835512,0.0,550.0
PITHD1,0.8787342091708381,0.8787342091708381,True,99.87657718204868,101.1211959287665,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.3712950933771052,0.0,330.0
PITPNA,0.2897874803723143,0.2897874803723143,True,94.73706298550104,96.11477936802238,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.09057625842103938,0.0,462.0
PITPNB,0.07388521415553644,0.07388521415553644,True,110.02022835738865,110.75688465868092,False,False,21.0,22.0,3.0,4.0,True,True,-1.7047480922384255,0.25876488175552415,0.0,122.0
PITPNC1,0.3105646597512833,0.3105646597512833,True,96.54822799529342,97.1014964482404,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.3815027935940875,0.0,531.0
PITPNM1,0.39002976248349364,0.39002976248349364,True,102.5729093393321,104.42753490964807,False,False,5.0,6.0,6.0,7.0,True,False,0.15415067982725827,-0.08109097191146754,0.0,501.0
PITRM1,0.2602604769808947,0.2602604769808947,True,149.66509451324583,150.59164894986728,False,False,855.0,856.0,14.0,15.0,True,True,-4.044220175039532,0.24393041566258436,0.0,183.0
PJA2,0.6914649837157161,0.6914649837157161,True,112.78986759651622,116.0829479800419,False,False,6.0,7.0,16.0,17.0,True,True,0.8873031950009029,0.36862139239789976,0.0,489.0
PKD1,-0.4823321479513197,0.4823321479513197,False,104.76480659008467,105.41427698166775,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.28066333891793205,0.0,937.0
PKD2,0.5158434233332759,0.5158434233332759,True,93.7306300029214,94.50511408833398,False,False,5.0,6.0,1.0,2.0,True,True,-1.0986122886681096,0.6284377400129328,0.0,785.0
PKIA,0.2549381931243443,0.2549381931243443,True,101.03092296834626,102.8601791530372,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.02494002418467015,0.0,1040.0
PKM,0.1416060430736301,0.1416060430736301,True,125.95225284119512,126.79538795313736,False,False,201.0,202.0,56.0,57.0,True,True,-1.2652164295666548,0.07781464941122425,0.0,296.0
PKN1,0.6594358409432238,0.6594358409432238,True,113.0527041874507,113.7998733524648,False,False,0.0,1.0,101.0,102.0,True,True,4.624972813284271,1.141872778984769,0.0,244.0
PKN2,0.15555209447192886,0.15555209447192886,True,99.37502404630207,99.8976152182536,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.19935851069955257,0.0,505.0
PKN3,0.31224356622280725,0.31224356622280725,True,127.63737747070164,128.1542362681212,False,False,85.0,86.0,0.0,1.0,True,True,-4.454347296253507,0.0926977853152007,0.0,523.0
PKNOX1,0.39356839446076514,0.39356839446076514,True,137.49399694184842,138.01426854919148,False,False,274.0,275.0,182.0,183.0,True,True,-0.4072849448251503,-1.1268467720867203,0.0,463.0
PKP4,0.2460230765622159,0.2460230765622159,True,94.2585742195258,95.54857996872788,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.32774143554576785,0.0,1043.0
PLAAT3,-0.6187135633996296,0.6187135633996296,False,98.70272212814112,99.24800876610028,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.5890007561733367,0.0,764.0
PLA2G4A,-0.06259792255897981,0.06259792255897981,False,95.78351010929838,96.10371078325518,False,False,6.0,7.0,28.0,28.0,True,False,1.421385680931161,-0.24926872531400454,0.0,742.0
PLA2G4C,0.04815341100796574,0.04815341100796574,True,99.0561769550168,99.32607394967717,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,-0.2247818384830221,0.0,493.0
PLA2G6,1.1510729655417884,1.1510729655417884,True,107.21524564684758,107.96899964381568,False,False,6.0,7.0,2.0,3.0,True,True,-0.8472978603872034,1.4310427402047936,0.0,575.0
PLAA,0.5083795509070321,0.5083795509070321,True,98.22555944106044,100.01883148057604,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,0.5260576329480345,0.0,644.0
PLAC8,0.7172328576358564,0.7172328576358564,True,96.0867594860024,96.57525436436828,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.09496203868454063,0.0,385.0
PLAUR,0.10633408593034843,0.10633408593034843,True,93.4627268378736,94.15236354476038,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.24423022230976107,0.0,1282.0
PLBD2,-0.6253091721237065,0.6253091721237065,False,100.35348787710572,101.25349884852628,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,-0.20287399743240686,0.0,513.0
PLCB2,-0.40217270531967,0.40217270531967,False,105.8946222938546,107.00301315936296,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,0.14226883608070617,0.0,398.0
PLCB3,0.6769625591973711,0.6769625591973711,True,93.71317338207363,94.53468839158865,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.39274414926830115,0.0,682.0
PLCG1,1.2858882914707368,1.2858882914707368,True,216.04992210919627,217.3721821471019,True,False,2217.0,2218.0,2.0,3.0,True,True,-6.605748879242203,2.5468246730462765,0.0,267.0
PLCG2,0.7297901147942548,0.7297901147942548,True,97.78619605507916,98.25303098184146,False,False,1.0,2.0,0.0,0.0,True,False,-0.6931471805599453,0.7252731272011734,0.0,870.0
PLCL2,0.683037485597225,0.683037485597225,True,108.0508138764208,108.87650861154172,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.6615781449475224,0.0,758.0
PLCXD1,-0.25168880647586733,0.25168880647586733,False,101.81454170016758,102.41609931351428,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.02189011021063794,0.0,320.0
PLCXD2,0.4035232754790985,0.4035232754790985,True,102.04562989481668,102.60584661600642,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.07199268909228462,0.0,694.0
PLD2,0.594382275405849,0.594382275405849,True,104.3721893484878,104.68532135045184,False,False,5.0,6.0,3.0,4.0,True,True,-0.4054651081081644,0.966488352092133,0.0,561.0
PLD6,0.3582941934214182,0.3582941934214182,True,93.65288458651862,94.65782274894768,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.7129312597549727,0.0,940.0
PLEC,0.5442357651812533,0.5442357651812533,True,126.7626540559626,127.1348763837886,False,False,48.0,49.0,3.0,4.0,True,True,-2.505525936990736,0.5293368642983635,0.0,841.0
PLEKHA1,0.16632505433722597,0.16632505433722597,True,108.28388489774196,108.56875509523792,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.5591653105593601,0.0,1320.0
PLEKHA2,-0.21335282681301573,0.21335282681301573,False,100.75569146688623,104.79536280687316,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.5179448241108808,0.0,1150.0
PLEKHB2,0.004198529304575607,0.004198529304575607,True,105.03398609408256,107.02166404945628,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.49865808440113707,0.0,272.0
PLEKHF1,-0.5828001408943771,0.5828001408943771,False,100.3558069299222,101.08128978519316,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,0.008843355624443508,0.0,384.0
PLEKHF2,0.16469631941258978,0.16469631941258978,True,100.42588974444506,101.56442213984708,False,False,1.0,2.0,8.0,9.0,True,True,1.5040773967762742,0.14317913159423812,0.0,931.0
PLEKHG2,0.6232656830349552,0.6232656830349552,True,98.68647817107748,99.23465784716844,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,0.27825367023469905,0.0,649.0
PLEKHG3,0.26084836883194285,0.26084836883194285,True,99.9859675227405,100.4415438021667,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.19316623270021147,0.0,413.0
PLEKHM2,-0.28058451012411256,0.28058451012411256,False,97.97738683476932,98.95046707912388,False,False,0.0,1.0,4.0,5.0,True,True,1.6094379124341003,-0.8264559578344289,0.0,252.0
PLEKHM3,0.45992078605555403,0.45992078605555403,True,90.2999056066906,90.71190479981998,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.4488644643983632,0.0,944.0
PLEKHO1,0.2668823362483732,0.2668823362483732,True,96.33240125092452,97.23230329468149,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.18005145497563968,0.0,1324.0
PLEKHO2,0.4595116524756152,0.4595116524756152,True,101.6592935279222,102.11383375713208,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.39622769477255165,0.0,273.0
PLGRKT,-0.1426082781023079,0.1426082781023079,False,110.64932362067404,112.53456861158104,False,False,11.0,12.0,7.0,8.0,True,True,-0.4054651081081646,0.8660509253307482,0.0,813.0
PLIN3,0.5013155344457535,0.5013155344457535,True,95.21920024095104,96.56748024379688,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.3561036293813502,0.0,495.0
PLK3,0.06613897232110161,0.06613897232110161,True,96.6866278411484,97.50088927908584,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.48896871221258537,0.0,1732.0
PLOD1,0.4006204257286808,0.4006204257286808,True,112.49685296809412,113.19933852552636,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,0.4974022205083906,0.0,464.0
PLOD3,-0.025333414257509488,0.025333414257509488,False,109.471149580497,109.93772808094782,False,False,12.0,13.0,89.0,89.0,True,False,1.9348603128687283,0.6029213476908448,0.0,99.0
PLP2,0.24178432783401718,0.24178432783401718,True,90.16732679924216,91.36637678935828,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.147178815268508,0.0,880.0
PLPBP,0.007535585519559257,0.007535585519559257,True,91.20021853195684,95.9822643655912,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.22417724581425647,0.0,971.0
PLPP1,0.09878823023362404,0.09878823023362404,True,102.67231090251366,103.64970058100468,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.08014876935389627,0.0,487.0
PLPP5,1.1474595866503414,1.1474595866503414,True,97.41552035051689,98.16504559917418,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.8861313065842014,0.0,536.0
PLS1,0.521818779053385,0.521818779053385,True,91.14931859774916,91.53672846973272,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.12432871983692927,0.0,598.0
PLSCR1,0.08495331283384722,0.08495331283384722,True,94.4318704633908,95.4540817703884,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.5882328530852403,0.0,725.0
PLTP,0.3729534661597559,0.3729534661597559,True,98.44337121393006,98.888758817248,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.5602601747009281,0.0,1016.0
PLXNA3,0.2118682665962304,0.2118682665962304,True,106.03942807659648,106.70287106404857,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.0973386621024,0.0,1025.0
PLXNB2,0.18974647014339752,0.18974647014339752,True,93.71491736345745,94.17842709112568,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.10115507516746525,0.0,661.0
PLXNC1,0.4831961886812794,0.4831961886812794,True,98.9562126804652,99.4110804068714,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.3549224514611726,0.0,367.0
PM20D2,-0.2765546282546986,0.2765546282546986,False,111.85389611793308,112.39943706248944,False,False,5.0,6.0,10.0,11.0,True,True,0.6061358035703157,0.8043865895649112,0.0,375.0
PMAIP1,0.12139339505979688,0.12139339505979688,True,103.8053823663975,104.17132712178454,False,False,2.0,3.0,15.0,16.0,True,True,1.6739764335716714,0.5768435754199968,0.0,548.0
PMCH,0.03928744348406454,0.03928744348406454,True,101.18557328646216,101.46809111494647,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.12680773684988123,0.0,663.0
PML,-0.10188233711423464,0.10188233711423464,False,97.9764663945558,99.4084149070955,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.6018150890037929,0.0,343.0
PMM1,-0.5525343850209695,0.5525343850209695,False,100.38382255160002,101.61301406178065,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.5796804165501455,0.0,808.0
PMVK,0.9828701888169196,0.9828701888169196,True,260.57308818669094,261.63128753803176,False,False,3527.0,3528.0,209.0,210.0,True,True,-2.821378886409213,2.0980483720435763,1.0,212.0
PNMA1,0.8397050361934995,0.8397050361934995,True,100.59213692760925,101.27995053110423,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,0.5318502299317527,0.0,295.0
PNP,0.3530777971795845,0.3530777971795845,True,112.4256398479731,114.41126299788108,False,False,4.0,5.0,1.0,2.0,True,True,-0.916290731874155,0.7820967030156272,1.0,621.0
PNPLA2,0.6360534447759436,0.6360534447759436,True,99.5564961311781,101.0611167236478,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,1.2977159653092945,0.0,640.0
PNPLA4,0.26520777440822413,0.26520777440822413,True,98.47612976658571,99.42675655203873,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,-0.015549147503225768,0.0,569.0
PNPLA8,0.5373646130997806,0.5373646130997806,True,108.42458071669158,109.14036837457958,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.039635084602930575,0.0,399.0
PNPO,0.34537609278141684,0.34537609278141684,True,102.15299804633048,103.4819784138808,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,-0.5066159882165889,0.0,839.0
PNPT1,0.1553846851442987,0.1553846851442987,True,161.38465899412282,162.02613554316727,False,False,1068.0,1069.0,130.0,131.0,True,True,-2.099281587823894,0.9619461915366008,0.0,102.0
PNRC1,0.23257533974124892,0.23257533974124892,True,91.30918087148028,94.57484860676456,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.1647245284265143,0.0,1016.0
PNRC2,0.37594984592339814,0.37594984592339814,True,103.93516356969567,109.37888436359678,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,0.15090508647937584,0.0,1238.0
POC1A,0.3626040300209176,0.3626040300209176,True,103.65105085639084,104.70111714712444,False,False,3.0,4.0,3.0,4.0,True,True,-0.0,0.9252627290270481,0.0,513.0
POC1B,0.22781349473002904,0.22781349473002904,True,111.893510656926,112.73742302049104,False,False,28.0,29.0,5.0,6.0,True,True,-1.5755363607584192,0.41614738242952176,0.0,278.0
POC5,0.06544842165305192,0.06544842165305192,True,104.95962999706845,105.6587616962443,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.8048742522490939,0.0,774.0
PODXL,0.3127536292843539,0.3127536292843539,True,114.5893221010012,114.86722457944624,False,False,25.0,26.0,10.0,11.0,True,True,-0.8602012652231115,-0.17403815751958107,0.0,526.0
POFUT1,0.4190980049432448,0.4190980049432448,True,117.04266465995067,117.65242131184104,False,False,9.0,10.0,10.0,11.0,True,True,0.09531017980432477,0.4287614160885905,0.0,267.0
POFUT2,0.36176496193577196,0.36176496193577196,True,93.62789053123392,94.08769412058685,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,-0.5606415096904951,0.0,413.0
POGK,0.5059552668292463,0.5059552668292463,True,105.67962374854152,106.83010941887032,False,False,0.0,1.0,258.0,259.0,True,True,5.556828061699537,0.8223941125937995,0.0,364.0
POGLUT1,-0.19748551183018148,0.19748551183018148,False,92.7649041466958,93.70823990919212,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.15831460487160923,0.0,1233.0
POGZ,0.17603444430438375,0.17603444430438375,True,122.02379305841882,122.77440357803468,False,False,95.0,96.0,0.0,1.0,True,True,-4.564348191467836,0.11359498488964798,0.0,211.0
POLB,0.34828119764966226,0.34828119764966226,True,98.57436972977128,99.65522301372876,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.07286983104579006,0.0,995.0
POLD4,-0.005896474943491872,0.005896474943491872,False,97.37675206113116,98.8740862168322,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,-0.6643451642067496,0.0,858.0
POLDIP3,-0.3792513259905456,0.3792513259905456,False,130.28784314000794,130.67573703988467,False,False,261.0,262.0,59.0,60.0,True,False,-1.4739999415389962,-0.9029862609666035,0.0,113.0
POLE3,-0.459639457065531,0.459639457065531,False,115.53205706900572,116.30854996926574,False,False,33.0,34.0,6.0,7.0,True,True,-1.5804503755608483,0.5327579360146825,0.0,201.0
POLE4,-0.18203918899444205,0.18203918899444205,False,112.69677367807796,113.37316406926466,False,False,18.0,19.0,6.0,7.0,True,True,-0.998528830111127,0.18879219452624238,0.0,247.0
POLG,0.33282948785146915,0.33282948785146915,True,175.22874273799664,176.2468748828911,False,False,1600.0,1601.0,39.0,40.0,True,True,-3.689504258882778,-0.5419493880629047,0.0,316.0
POLG2,-0.1624901323079972,0.1624901323079972,False,141.55174752781457,142.07343055149835,False,False,615.0,616.0,13.0,14.0,True,True,-3.784189633918261,-0.7194404288403856,0.0,81.0
POLH,0.37791301286052076,0.37791301286052076,True,95.86120941667826,96.60354267561851,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.13648573411236986,0.0,533.0
POLI,0.5095895195231652,0.5095895195231652,True,106.74886150173106,107.31457492862114,False,False,4.0,5.0,1.0,2.0,True,True,-0.916290731874155,-0.2808732514061282,0.0,426.0
POLK,0.08805453506427126,0.08805453506427126,True,90.4773937117826,91.55632229404776,False,False,0.0,1.0,1.0,2.0,True,False,0.6931471805599453,0.4384011886362719,0.0,2509.0
POLM,0.0762739623698662,0.0762739623698662,True,94.73319043675092,95.26884153829457,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.4018740367672906,0.0,954.0
POLQ,0.2640396160436073,0.2640396160436073,True,98.3724782446152,99.73980799442444,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,0.2330407832408382,0.0,360.0
POLR3G,0.44088155105602245,0.44088155105602245,True,93.61763458700116,94.22651013347804,False,False,3.0,4.0,3.0,3.0,True,False,-0.0,0.5470654499817967,0.0,698.0
POLR3GL,-0.3574566044502778,0.3574566044502778,False,101.3818353876577,102.20585034486884,False,False,15.0,16.0,0.0,1.0,True,True,-2.772588722239781,-0.7743909641148338,0.0,206.0
POLRMT,0.8038687036813849,0.8038687036813849,True,122.9448490343226,123.48360272462956,False,False,152.0,153.0,124.0,124.0,True,False,-0.20212418409013377,-0.2841794247805159,0.0,174.0
POMGNT1,0.4682700665504242,0.4682700665504242,True,91.76515196737282,92.39875078172436,False,False,2.0,3.0,122.0,123.0,True,True,3.713572066704307,0.5029074981313583,0.0,273.0
POMGNT2,0.23507486441710873,0.23507486441710873,True,97.93245144763598,98.43533041763251,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.42336270178968927,0.0,541.0
